Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Marine_snow,1.0,2011,12,North Pacific Ocean,6.5,-103.5,1.0,201.0,1,3198238305.1719217,0.001767927434597247,,1827.9770239256288,0.00013907419739275898,
Marine_snow,1.0,2011,12,North Pacific Ocean,6.5,-103.5,1.0,201.0,1,6368819972.300732,0.0012423286662099629,,2299.7825984209894,8.579851612020115e-05,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,6.5,-103.5,1.0,201.0,1,1596484088.142202,0.0035999481560685066,,1450.068963877236,0.00028849841106108517,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,6.5,-103.5,1.0,201.0,1,3198238305.1719217,0.002052201477647901,,1827.9770239256288,0.00015761742371179352,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,6.5,-103.5,1.0,201.0,1,12713151508.920866,0.0009327381515095676,,2895.6864471140507,6.34799807098685e-05,
Marine_snow,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,1596484088.142202,0.010666402934022535,,1450.068963877236,0.0009197950897121152,
Marine_snow,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,3198238305.1719217,0.005789740184184922,,1827.9770239256288,0.0004898497758347943,
Marine_snow,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,6368819972.300732,0.002086075192134619,,2299.7825984209894,0.0001699881529460299,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,1596484088.142202,0.0133485367068162,,1450.068963877236,0.001084044212874993,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,3198238305.1719217,0.004577358757690123,,1827.9770239256288,0.0003367717208864211,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,6368819972.300732,0.0019728315983221162,,2299.7825984209894,0.00014165679412169162,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,7.5,-79.5,1.0,201.0,1,12713151508.920866,0.001310709354985315,,2895.6864471140507,0.00010480799627896544,
Marine_snow,1.0,2011,12,North Atlantic Ocean,9.5,-80.5,1.0,201.0,1,1596484088.142202,0.11423116865800287,,1450.068963877236,0.009398208864504732,
Marine_snow,1.0,2011,12,North Atlantic Ocean,9.5,-80.5,1.0,201.0,1,3198238305.1719217,0.06748613978628003,,1827.9770239256288,0.00529614492134492,
Marine_snow,1.0,2011,12,North Atlantic Ocean,9.5,-80.5,1.0,201.0,1,6368819972.300732,0.033158644938522414,,2299.7825984209894,0.0022619980807969723,
Marine_snow,1.0,2011,12,North Atlantic Ocean,9.5,-80.5,1.0,201.0,1,12713151508.920866,0.03393160499214122,,2895.6864471140507,0.002266320674591406,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,10.5,-109.5,1.0,201.0,1,1596484088.142202,0.01878542619733695,,1450.068963877236,0.0014525643904589585,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,10.5,-109.5,1.0,201.0,1,3198238305.1719217,0.012240244780099859,,1827.9770239256288,0.0010027934770418386,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,10.5,-109.5,1.0,201.0,1,6368819972.300732,0.00698697946197414,,2299.7825984209894,0.0004639871769072299,
Acantharia,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,1596484088.142202,0.009777315226990907,,1450.068963877236,0.0007170238175469672,
Acantharia,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,3198238305.1719217,0.004983984469628938,,1827.9770239256288,0.00036450376851544027,
Acantharia,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,6368819972.300732,0.0036688920567349483,,2299.7825984209894,0.00028108990601007755,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,1596484088.142202,0.02115449374884727,,1450.068963877236,0.0016947835687473767,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,3198238305.1719217,0.013576032312482177,,1827.9770239256288,0.0010327606774604141,
Rhizaria_others,1.0,2011,12,North Pacific Ocean,12.5,-113.5,1.0,201.0,1,6368819972.300732,0.007140271095354372,,2299.7825984209894,0.0005059618308181396,
Copepoda,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,1596484088.142202,0.005498807697886294,,1450.068963877236,0.00046411304571074047,
Copepoda,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,3198238305.1719217,0.001973056770526333,,1827.9770239256288,0.0001483019472138515,
Copepoda,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,6368819972.300732,0.0003792650911300633,,2299.7825984209894,2.287283918804652e-05,
Eumalacostraca,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,6368819972.300732,0.00036711387119884366,,2299.7825984209894,2.287283918804652e-05,
Eumalacostraca,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,12713151508.920866,0.000356316397894162,,2895.6864471140507,2.1153736918989296e-05,
Eumalacostraca,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,50950559778.40595,0.0003174280180679527,,4599.565196841983,2.2692730617877815e-05,
Marine_snow,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,1596484088.142202,0.005610192838020473,,1450.068963877236,0.000477373418445333,
Marine_snow,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,3198238305.1719217,0.0034193076526866013,,1827.9770239256288,0.0002780661510259716,
Marine_snow,1.0,2011,12,North Pacific Ocean,14.5,-116.5,1.0,201.0,1,6368819972.300732,0.0005413198648345548,,2299.7825984209894,4.002746857908141e-05,
Marine_snow,1.0,2012,01,North Atlantic Ocean,24.5,-84.5,1.0,201.0,1,1596484088.142202,0.02376338235768959,,1450.068963877236,0.0020256632418890947,
Marine_snow,1.0,2012,01,North Atlantic Ocean,24.5,-84.5,1.0,201.0,1,3198238305.1719217,0.008691944040038023,,1827.9770239256288,0.0007261122688736652,
Marine_snow,1.0,2012,01,North Atlantic Ocean,24.5,-84.5,1.0,201.0,1,6368819972.300732,0.004571085633674644,,2299.7825984209894,0.00035836614626705244,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-88.5,1.0,201.0,1,1596484088.142202,0.01878742739770044,,1450.068963877236,0.0015436119521439384,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-88.5,1.0,201.0,1,3198238305.1719217,0.009361854782567892,,1827.9770239256288,0.0007495364134686419,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-88.5,1.0,201.0,1,6368819972.300732,0.005155279364061528,,2299.7825984209894,0.00035799379459186526,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-88.5,1.0,201.0,1,12713151508.920866,0.0006352651639969993,,2895.6864471140507,5.173239048374689e-05,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-86.5,2.0,201.0,1,790284465.9346219,0.045510340101166925,,1147.0832576583095,0.0036723073687764977,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-86.5,2.0,201.0,1,1596484088.142202,0.03260830326661843,,1450.068963877236,0.0027394463757592622,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-86.5,2.0,201.0,1,3198238305.1719217,0.0139759431474105,,1827.9770239256288,0.001144505894019453,
Marine_snow,1.0,2012,01,North Atlantic Ocean,25.5,-86.5,2.0,201.0,1,6368819972.300732,0.006870977209657581,,2299.7825984209894,0.000488821619155278,
Marine_snow,1.0,2012,01,North Atlantic Ocean,29.5,-79.5,1.0,201.0,1,1596484088.142202,0.010464975331855086,,1450.068963877236,0.0008840267189185506,
Marine_snow,1.0,2012,01,North Atlantic Ocean,29.5,-79.5,1.0,201.0,1,3198238305.1719217,0.004145684203103589,,1827.9770239256288,0.00034690587347738845,
Marine_snow,1.0,2012,01,North Atlantic Ocean,29.5,-79.5,1.0,201.0,1,6368819972.300732,0.002512671201018809,,2299.7825984209894,0.00017388744936359157,
Marine_snow,1.0,2012,01,North Atlantic Ocean,35.5,-75.5,1.0,201.0,1,1596484088.142202,0.01113208161223293,,1450.068963877236,0.0009347906323792003,
Marine_snow,1.0,2012,01,North Atlantic Ocean,35.5,-75.5,1.0,201.0,1,3198238305.1719217,0.006652454300993549,,1827.9770239256288,0.0004900571770556729,
Marine_snow,1.0,2012,01,North Atlantic Ocean,35.5,-75.5,1.0,201.0,1,6368819972.300732,0.0025030058549661877,,2299.7825984209894,0.00020155274136001396,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,6368819972.300732,0.010970946855060466,,2299.7825984209894,0.000762547053502144,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,12713151508.920866,0.009685759104140832,,2895.6864471140507,0.0006228046653115377,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,25468270205.310867,0.008578233117356187,,3650.3424496887937,0.0005414705956376932,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,50950559778.40595,0.007409569654155687,,4599.565196841983,0.00040086927103981997,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,101705212071.36678,0.00544673981547755,,5791.372894228102,0.00027623786524762515,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,203373568902.34256,0.0028060102446871445,,7296.231904209181,0.00014129439640899437,
Marine_snow,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,405676930955.3644,0.001086154876843288,,9184.60668727845,4.9987764356286375e-05,
Rhizaria_others,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,1596484088.142202,0.0009865974883673495,,1450.068963877236,8.037844738804407e-05,
Rhizaria_others,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,3198238305.1719217,0.0006336426725544747,,1827.9770239256288,5.350833690483387e-05,
Rhizaria_others,1.0,2012,01,North Atlantic Ocean,36.5,-72.5,1.0,201.0,1,6368819972.300732,0.0006923831183665033,,2299.7825984209894,4.951604243520416e-05,
Marine_snow,1.0,2012,02,North Atlantic Ocean,31.5,-64.5,2.0,201.0,1,1596484088.142202,0.012338129734875018,,1450.068963877236,0.0010455417164906132,
Marine_snow,1.0,2012,02,North Atlantic Ocean,31.5,-64.5,2.0,201.0,1,3198238305.1719217,0.00574681832487939,,1827.9770239256288,0.00043592980768576136,
Marine_snow,1.0,2012,02,North Atlantic Ocean,31.5,-64.5,2.0,201.0,1,6368819972.300732,0.0013742035109970546,,2299.7825984209894,0.00010678361813080432,
Marine_snow,1.0,2012,02,North Atlantic Ocean,31.5,-64.5,2.0,201.0,1,12713151508.920866,0.0010158215006680741,,2895.6864471140507,6.583857085182354e-05,
Marine_snow,1.0,2012,02,North Atlantic Ocean,33.5,-56.5,2.0,201.0,1,1596484088.142202,0.047270525139188585,,1450.068963877236,0.004006301815243464,
Marine_snow,1.0,2012,02,North Atlantic Ocean,33.5,-56.5,2.0,201.0,1,3198238305.1719217,0.021159993823241078,,1827.9770239256288,0.0017080246785694364,
Marine_snow,1.0,2012,02,North Atlantic Ocean,33.5,-56.5,2.0,201.0,1,6368819972.300732,0.003981310536724736,,2299.7825984209894,0.0003308206943238506,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-71.5,1.0,201.0,1,1596484088.142202,0.002732042723445907,,1450.068963877236,0.00021519472451243828,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-71.5,1.0,201.0,1,3198238305.1719217,0.0008469199680346336,,1827.9770239256288,6.685289846945591e-05,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-71.5,1.0,201.0,1,6368819972.300732,0.00037717078652583884,,2299.7825984209894,3.5351403954836555e-05,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-56.5,3.0,201.0,1,1596484088.142202,0.03914220969172695,,1450.068963877236,0.003289039899188176,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-56.5,3.0,201.0,1,3198238305.1719217,0.013330135682431203,,1827.9770239256288,0.001062652093252852,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-56.5,3.0,201.0,1,6368819972.300732,0.00481923358453964,,2299.7825984209894,0.0003782180295276658,
Marine_snow,1.0,2012,02,North Atlantic Ocean,34.5,-56.5,3.0,201.0,1,12713151508.920866,0.0022611527908841023,,2895.6864471140507,0.0001399165994019316,
Marine_snow,1.0,2012,02,North Atlantic Ocean,39.5,-70.5,1.0,201.0,1,1596484088.142202,0.012290593491862768,,1450.068963877236,0.001074686614952048,
Marine_snow,1.0,2012,02,North Atlantic Ocean,39.5,-70.5,1.0,201.0,1,3198238305.1719217,0.004878869299165913,,1827.9770239256288,0.0003681071975449502,
Marine_snow,1.0,2012,02,North Atlantic Ocean,39.5,-70.5,1.0,201.0,1,6368819972.300732,0.0017258611376961268,,2299.7825984209894,0.0001267506834900432,
Marine_snow,1.0,2012,03,North Atlantic Ocean,36.5,-28.5,1.0,201.0,1,1596484088.142202,0.015299215810675549,,1450.068963877236,0.0013041213440441533,
Marine_snow,1.0,2012,03,North Atlantic Ocean,36.5,-28.5,1.0,201.0,1,3198238305.1719217,0.0037448136001967365,,1827.9770239256288,0.0003120683751160369,
Marine_snow,1.0,2012,03,North Atlantic Ocean,36.5,-28.5,1.0,201.0,1,6368819972.300732,0.0008074982219028467,,2299.7825984209894,6.079678636134157e-05,
Marine_snow,1.0,2012,03,North Atlantic Ocean,41.5,-19.5,4.0,201.0,1,1596484088.142202,0.014689458298503185,,1450.068963877236,0.001135688903242892,
Marine_snow,1.0,2012,03,North Atlantic Ocean,41.5,-19.5,4.0,201.0,1,3198238305.1719217,0.014098245693242833,,1827.9770239256288,0.0009622248591160775,
Marine_snow,1.0,2012,03,North Atlantic Ocean,41.5,-19.5,4.0,201.0,1,6368819972.300732,0.007815785044645588,,2299.7825984209894,0.000534259553320886,
Marine_snow,1.0,2012,03,North Atlantic Ocean,41.5,-19.5,4.0,201.0,1,12713151508.920866,0.006538565044106729,,2895.6864471140507,0.0004941050800249158,
Marine_snow,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,1596484088.142202,0.01584589445388623,,1450.068963877236,0.0013786093207999203,
Marine_snow,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,3198238305.1719217,0.005270109871597173,,1827.9770239256288,0.0004025850885128284,
Marine_snow,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,6368819972.300732,0.004462467249429516,,2299.7825984209894,0.0003170620708676224,
Marine_snow,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,12713151508.920866,0.003185664828814884,,2895.6864471140507,0.00021259317633295195,
Marine_snow,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,25468270205.310867,0.0004880003781895715,,3650.3424496887937,2.708714753144606e-05,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,6368819972.300732,0.00900077068268208,,2299.7825984209894,0.0006341241417352448,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,12713151508.920866,0.008696468570426639,,2895.6864471140507,0.000557140737976012,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,25468270205.310867,0.0034765955725258955,,3650.3424496887937,0.0002166971802515685,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,50950559778.40595,0.0021770361880444665,,4599.565196841983,0.0001258261662086199,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,101705212071.36678,0.0007218799596213047,,5791.372894228102,4.0729214176988315e-05,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,203373568902.34256,0.0009779664673391145,,7296.231904209181,4.846815986027929e-05,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,43.5,-16.5,1.0,201.0,1,405676930955.3644,0.0008847103572381302,,9184.60668727845,3.5009035436314754e-05,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,1596484088.142202,0.012193111266598887,,1450.068963877236,0.0010249195190004622,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,3198238305.1719217,0.006388552575665863,,1827.9770239256288,0.0004838085304299223,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,6368819972.300732,0.004703817047252379,,2299.7825984209894,0.0003099539335380703,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,12713151508.920866,0.0032240440976274666,,2895.6864471140507,0.00020172234647866975,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,25468270205.310867,0.0007689346275912702,,3650.3424496887937,5.884419415432298e-05,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,25468270205.310867,0.001974238420767864,,3650.3424496887937,0.00011768838830864595,
Mollusca_others,1.0,2012,03,North Atlantic Ocean,44.5,-16.5,2.0,201.0,1,101705212071.36678,0.0014196222128339336,,5791.372894228102,6.741352947489137e-05,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-10.5,3.0,201.0,1,790284465.9346219,0.06127344346770361,,1147.0832576583095,0.004972224783118347,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-10.5,3.0,201.0,1,1596484088.142202,0.042456764143635965,,1450.068963877236,0.0033600139180653948,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-10.5,3.0,201.0,1,3198238305.1719217,0.020923659379602323,,1827.9770239256288,0.0016237352666471545,
Marine_snow,1.0,2012,03,North Atlantic Ocean,44.5,-10.5,3.0,201.0,1,6368819972.300732,0.0087261509055945,,2299.7825984209894,0.000643965960801052,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.0449295718817001,,1147.0832576583095,0.004008648802215538,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.02590712721034992,,1450.068963877236,0.0021378912493077904,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.010393441658256793,,1827.9770239256288,0.0008513353323603257,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,6368819972.300732,0.0025347550273788597,,2299.7825984209894,0.0001843826102240081,
Copepoda,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.0019397081154762176,,1147.0832576583095,0.0001679015205116456,
Copepoda,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.0010491755002625296,,1450.068963877236,7.774149997482875e-05,
Copepoda,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.0008608417145984762,,1827.9770239256288,7.245407083917666e-05,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.30755316085782564,,1147.0832576583095,0.02940375377960193,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.06841296463454015,,1450.068963877236,0.0059277893730806915,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.017762776173525143,,1827.9770239256288,0.001430967899073739,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,6368819972.300732,0.003614461862904002,,2299.7825984209894,0.0002681928875985572,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.03162394155684465,,1147.0832576583095,0.0029592642990177533,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.008608460578799257,,1450.068963877236,0.0007385442497608732,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.0007895700979136957,,1827.9770239256288,7.245407083917666e-05,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.032914163610934584,,1147.0832576583095,0.0030012396791456648,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.015503045872030389,,1450.068963877236,0.0012827347495846745,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.0046857231603568235,,1827.9770239256288,0.0003622703541958833,
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,790284465.9346219,0.002971260998383838,,1147.0832576583095,0.00029382766089537974,
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,1596484088.142202,0.0014035793460710042,,1450.068963877236,0.00011661224996224312,
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,4.5,-23.5,2.0,201.0,1,3198238305.1719217,0.0007254519951232617,,1827.9770239256288,7.245407083917666e-05,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,790284465.9346219,0.034223774904424846,,1147.0832576583095,0.0031034744750685584,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,1596484088.142202,0.021604026751105492,,1450.068963877236,0.0018265433315592548,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,3198238305.1719217,0.00927895895144892,,1827.9770239256288,0.0007261622241692809,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,6368819972.300732,0.0017090321285832364,,2299.7825984209894,0.00014320943902472084,
Aggregate,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,12713151508.920866,0.0006311679205449224,,2895.6864471140507,4.0752598412452754e-05,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,790284465.9346219,0.3412666624808469,,1147.0832576583095,0.03246923961916172,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,1596484088.142202,0.0742090638740369,,1450.068963877236,0.006590883629962066,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,3198238305.1719217,0.023984064703314566,,1827.9770239256288,0.0019404006973703736,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,6368819972.300732,0.003925762111789791,,2299.7825984209894,0.0002864188780494417,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,12713151508.920866,0.0007717580961832149,,2895.6864471140507,5.094074801556594e-05,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,790284465.9346219,0.027884373358094027,,1147.0832576583095,0.0026345049988359764,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,1596484088.142202,0.01101152524007374,,1450.068963877236,0.0009452042415061876,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,3198238305.1719217,0.002286506884907686,,1827.9770239256288,0.00020237307886684876,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,790284465.9346219,0.03652802633075805,,1147.0832576583095,0.003282786333628075,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,1596484088.142202,0.01631426660957027,,1450.068963877236,0.0014178063622592814,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,3198238305.1719217,0.004130268802753994,,1827.9770239256288,0.00033332036519245686,
Marine_snow,1.0,2012,10,North Atlantic Ocean,4.5,-22.5,1.0,201.0,1,6368819972.300732,0.001048110141410489,,2299.7825984209894,7.711277485946507e-05,
Aggregate,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,790284465.9346219,0.03529134245976465,,1147.0832576583095,0.003169904481111929,
Aggregate,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,1596484088.142202,0.0191258603955022,,1450.068963877236,0.0016219596524899862,
Aggregate,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,3198238305.1719217,0.006798461519670464,,1827.9770239256288,0.0005564338835749664,
Aggregate,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,6368819972.300732,0.0021418701298657906,,2299.7825984209894,0.000163057354647756,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,790284465.9346219,0.28615219437854045,,1147.0832576583095,0.027293414854319666,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,1596484088.142202,0.06026690500394457,,1450.068963877236,0.005234053847912472,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,3198238305.1719217,0.014381325547969566,,1827.9770239256288,0.0011685111555074293,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,6368819972.300732,0.002689137958082267,,2299.7825984209894,0.00019738521878412564,
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,12713151508.920866,0.0010480518007734058,,2895.6864471140507,7.936953092721745e-05,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,790284465.9346219,0.019374829962159276,,1147.0832576583095,0.001826724616233993,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,1596484088.142202,0.0076497879912051595,,1450.068963877236,0.0006567443991677246,
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,3198238305.1719217,0.0019142884043608186,,1827.9770239256288,0.00014838236895332437,
Marine_snow,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,790284465.9346219,0.029800799596225412,,1147.0832576583095,0.0026218870962417314,
Marine_snow,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,1596484088.142202,0.012220417646471571,,1450.068963877236,0.0010448206350395619,
Marine_snow,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,3198238305.1719217,0.005131954393708363,,1827.9770239256288,0.0003987776165620593,
Marine_snow,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,6368819972.300732,0.0015057640757052534,,2299.7825984209894,0.00011156555844320146,
Marine_snow,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,12713151508.920866,0.00047489093033507986,,2895.6864471140507,3.1747812370886977e-05,
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,790284465.9346219,0.002744958484574093,,1147.0832576583095,0.0002471450951375402,
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,5.5,-22.5,1.0,201.0,1,1596484088.142202,0.0005986485870667901,,1450.068963877236,5.970403628797497e-05,
