Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-2.5,0.0,141.4213562,2,3198238305.1719217,0.00513499757439694,0.0004979229768660005,1827.9770239256288,0.00036250351062369157,3.912796422495878e-05
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-2.5,0.0,141.4213562,1,6368819972.300732,0.0028700618222855033,,2299.7825984209894,0.0002176422994190697,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-2.5,0.0,141.4213562,1,12713151508.920866,0.0010004834580545601,,2895.6864471140507,7.36881964078225e-05,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,198826383.29579958,0.026998928385528614,,724.1443226318906,0.002305878606735671,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,395398209.4983175,0.008162096154576276,,910.6371395896389,0.0008491529332415367,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,790284465.9346219,0.014786108239507791,,1147.0832576583095,0.0014821889538632286,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,1596484088.142202,0.003766369915831213,,1450.068963877236,0.0002779957993716868,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,6368819972.300732,0.001968717060103518,,2299.7825984209894,0.00013011137627541027,
Actinopterygii,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,12713151508.920866,0.0024628077373873604,,2895.6864471140507,0.00017190331549659749,
Appendicularia,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,49624096.665071465,0.12425560704633265,0.08745426460579298,455.9298191608002,0.014732117913960632,0.010705548085161713
Appendicularia,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,99367219.08666033,0.09085380268846284,0.07186785051923153,574.6651198741748,0.010240702454828799,0.007613781846053829
Appendicularia,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,198826383.29579958,0.029602710565737992,0.011395006161531922,724.1443226318906,0.0030870413978701713,0.0014386402514847713
Appendicularia,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,1,395398209.4983175,0.0014408834291332784,,910.6371395896389,0.00015034699054626387,
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,1,49624096.665071465,1.5690481564671659,,455.9298191608002,0.1779642949796209,
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,1,99367219.08666033,1.4619543347519466,,574.6651198741748,0.16160255610252813,
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,198826383.29579958,2.10893635102088,0.84968979083619,724.1443226318906,0.21935991864654744,0.08881611739219274
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,395398209.4983175,0.32175328003201153,0.31090129736768946,910.6371395896389,0.03477912703473208,0.03328402040786704
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,1,790284465.9346219,0.09021532069943015,,1147.0832576583095,0.003789128925449673,0.0043506782162323464
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,1596484088.142202,0.03161681982206115,0.0446093530473184,1450.0689638772358,0.0022397399926678704,0.003095237193305882
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,3198238305.1719217,0.05863685900648799,0.08255856838896991,1827.9770239256288,0.004527042427399494,0.006335470253152157
Copepoda,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,6368819972.300732,0.008057958141970417,,2299.7825984209894,0.0007025634945803405,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,16.26345597,1,24865171.338516008,0.1697314747297228,,362.12981097943316,0.020630386294984756,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,16.26345597,1,49624096.665071465,0.12998303614264864,,455.9298191608002,0.015342383494696441,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,2,99367219.08666033,0.14398402325335352,0.0015844474461639585,574.6651198741748,0.015821255756246575,0.0003829988901590622
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,198826383.29579958,0.1404911842405826,0.11837553146323081,724.1443226318906,0.014531298462464865,0.012464277754223438
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,395398209.4983175,0.06744009138478385,0.04903264686447613,910.6371395896389,0.006666229547024103,0.005475205064422774
Crustacea_others,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,790284465.9346219,0.005363629226580843,,1147.0832576583095,0.0004421892702189867,
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,3198238305.1719217,0.004354510818911993,,1827.9770239256288,0.0002992604187264994,
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,6368819972.300732,0.004246084143128857,,2299.7825984209894,0.00029364202628758045,
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,12713151508.920866,0.0029430809925417665,,2895.6864471140507,0.0001873570709068985,
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,24865171.338516008,1.3045636122734436,1.0453455316965294,362.12981097943316,0.1704485321149448,0.13706612827936135
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,49624096.665071465,0.8375506491244628,0.8364536800669907,455.9298191608002,0.10281477372272535,0.09848820875123233
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,99367219.08666033,0.4941944125702509,0.5383505078733128,574.6651198741748,0.05637966777173792,0.06145957518847236
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,198826383.29579958,0.29675244482773633,0.3404307259358592,724.1443226318906,0.03149163246215777,0.03571108220542746
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,395398209.4983175,0.19025906263028566,0.23745003760378455,910.6371395896389,0.01808200647448958,0.02180471468249621
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,790284465.9346219,0.1039510590542413,0.10281651300679727,1147.0832576583095,0.009528184974008863,0.009371767248433048
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,1596484088.142202,0.05687832854263445,0.04350504705866778,1450.0689638772358,0.004968650955142086,0.003762724899331378
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,3,3198238305.1719217,0.0208486501003096,0.030690081101405225,1827.9770239256288,0.0015505673034319739,0.0023111729474409506
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,28.55942484,2,6368819972.300732,0.019015966867492677,0.008056995984602964,2299.7825984209894,0.0013170182732398232,0.0003083415567242093
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,12713151508.920866,0.004960386274476676,,2895.6864471140507,0.00032314314716818385,
Marine_snow,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,25468270205.310867,0.0039891056780798914,,3650.3424496887937,0.0002968976160924534,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,790284465.9346219,0.06993706443883045,,1147.0832576583095,0.005924528701605764,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,1596484088.142202,0.021652670164254473,,1450.068963877236,0.0020709268559505004,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,3198238305.1719217,0.006336540776690029,,1827.9770239256288,0.0004820632216103125,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,45.5,-1.5,0.0,60.62177826,1,6368819972.300732,0.013941590821263108,,2299.7825984209894,0.0011745681051503218,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,24865171.338516008,1.2134627485468494,1.1669855772428221,362.12981097943316,0.1479404184821881,0.13919394813253994
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,49624096.665071465,0.3316877030785681,0.3555718337168006,455.9298191608002,0.04416028875920328,0.04730449794611933
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,99367219.08666033,0.14254262910076423,0.0985675475457586,574.6651198741748,0.015704318585586862,0.011221357973441494
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,198826383.29579958,0.14878033295919196,0.10125580149416719,724.1443226318906,0.014428825830324751,0.010241828338276034
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,395398209.4983175,0.052860744073946475,0.029758109426865072,910.6371395896389,0.005694064433244976,0.0032700439397191955
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,790284465.9346219,0.02528421695471818,0.018832982353487522,1147.0832576583095,0.0022028620085922865,0.0015420469989556615
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,1596484088.142202,0.08313574919181406,0.07160164307313786,1450.0689638772358,0.006065640175755811,0.005339522683815406
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,196.9615506,3,3198238305.1719217,0.13771892212368658,0.11207945045250454,1827.9770239256288,0.010695901388798702,0.00857904759440948
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,6368819972.300732,0.005319022629055398,0.0008631872717672003,2299.7825984209894,0.000464501138336245,0.00012271829409602855
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,1,49624096.665071465,0.014596806856713348,,455.9298191608002,0.0020184459910082544,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,1,99367219.08666033,0.0029519046148145495,,574.6651198741748,0.0002994253210804555,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,1,198826383.29579958,0.005970663583614415,,724.1443226318906,0.0005539866586820235,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,1,395398209.4983175,0.004814245524033705,,910.6371395896389,0.00045215465305024547,
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,24865171.338516008,0.1298088098143712,0.09874134955016443,362.12981097943316,0.017318049973710583,0.013837736650610263
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,49624096.665071465,0.09181039753184589,0.079186376451659,455.9298191608002,0.01085923943162441,0.009305714647008812
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,99367219.08666033,0.036917479546162695,0.025030986405981705,574.6651198741748,0.004291088554132744,0.002892630505674241
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,198826383.29579958,0.028450931707794596,0.024490531713098805,724.1443226318906,0.003317369434168536,0.0030266260222791253
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,395398209.4983175,0.02607841441200926,0.01862646343294829,910.6371395896389,0.0024667742268725742,0.0018442629430402214
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-4.5,0.0,126.8585038,2,790284465.9346219,0.01273838783829067,0.010066692572493442,1147.0832576583095,0.0010130060179017492,0.0007637557019832633
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,198826383.29579958,0.17894879962651108,,724.1443226318906,0.018409402811587244,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,395398209.4983175,0.016650962328406925,,910.6371395896389,0.0016769472022467894,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,790284465.9346219,0.004941772439939011,,1147.0832576583095,0.000429747093131942,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,3,24865171.338516008,1.306110297277546,1.5383082059530602,362.12981097943316,0.15619966733215304,0.1812635308966671
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,3,49624096.665071465,0.6403336136279582,0.7199060020529114,455.9298191608002,0.07965330193942731,0.08906021940443927
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,4,99367219.08666033,0.6687369187996255,0.559982951729738,574.6651198741748,0.07161258050454551,0.05914738375571806
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,198826383.29579958,0.5439926814165534,0.3872631879460353,724.1443226318906,0.05816938927535435,0.041957832110479897
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,395398209.4983175,0.07495363770153213,0.029228886152102704,910.6371395896389,0.007705449647893076,0.003003396505547289
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,790284465.9346219,0.03540330467437696,0.024640397951166102,1147.0832576583095,0.003211560336596814,0.0022228528458453894
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,1596484088.142202,0.05663146738912374,0.020032812198258493,1450.068963877236,0.004262722711917589,0.0013753465061904302
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,3198238305.1719217,0.09662445275970269,0.05159008491595781,1827.977023925629,0.007483991518455922,0.0039076433073836365
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,124.0394259,2,6368819972.300732,0.003490842870161695,0.0014900800178791868,2299.7825984209894,0.00028780161064971863,0.00013384989336663762
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,3,24865171.338516008,0.06280191881123662,0.043575351818087874,362.12981097943316,0.007236328742122881,0.004769159033963322
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,4,49624096.665071465,0.03924022447468442,0.03173624729037865,455.9298191608002,0.004825964678371783,0.003466386610043361
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,4,99367219.08666033,0.013266982421968727,0.006738807830739498,574.6651198741748,0.001607398047499588,0.0008455435302167258
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,4,198826383.29579958,0.030907018390897312,0.02394781686975237,724.1443226318906,0.003163584140900397,0.002432381936402457
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,2,395398209.4983175,0.018952387826534727,0.010093821362151456,910.6371395896389,0.0010584107567378548,0.0010463453245497213
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,88.33459119,2,790284465.9346219,0.01528112624518341,0.008041702551550763,1147.0832576583095,0.0008279772107553535,0.0007224538732998507
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,88.33459119,3,1596484088.142202,0.0097384793075224,0.006866079265842944,1450.0689638772358,0.000822727708086258,0.0005890764004765511
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,88.33459119,3,3198238305.1719217,0.01159720816398046,0.0032039159968257017,1827.9770239256288,0.0008965927241130943,0.00016075100741663016
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,88.33459119,1,6368819972.300732,0.008249433873053295,,2299.7825984209894,0.000624914669788177,
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,24865171.338516008,0.1397069800489865,0.06760550582186158,362.12981097943316,0.018157927252136535,0.008899456610476468
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,49624096.665071465,0.08065304766376882,0.03830297899768185,455.92981916080026,0.010084348292490452,0.004990269838356471
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,99367219.08666033,0.042984222042052656,0.022744122129313028,574.6651198741748,0.0049666331746524945,0.0023440852109703264
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,5,198826383.29579958,0.02904306567590238,0.01998203668776564,724.1443226318906,0.0032582224464747095,0.0021682620641380788
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,3,395398209.4983175,0.014967184863998033,0.001956844703264854,910.6371395896389,0.0013308167411208395,0.00040806992932067884
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,2,790284465.9346219,0.004969794044590137,0.0019303116054365673,1147.0832576583095,0.00039923690989660063,0.00025977472385193206
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,2,1596484088.142202,0.004580210313452022,0.00028128261033484055,1450.068963877236,0.0003553229077387993,2.0100099005842127e-05
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,198826383.29579958,0.016163197585664424,,724.1443226318906,0.0015820580541207785,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,395398209.4983175,0.007470757303160397,,910.6371395896389,0.0007378567689885873,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,790284465.9346219,0.006668217665764528,,1147.0832576583095,0.0006753168606359088,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-3.5,0.0,128.0250079,1,1596484088.142202,0.005398013049756457,,1450.068963877236,0.0004548133219056631,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,2,99367219.08666033,0.2135338617643739,0.13682165013315947,574.6651198741748,0.024194802409470445,0.016620229186126968
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,198826383.29579958,0.12451994699499745,0.09678659916561942,724.1443226318906,0.013003352919724745,0.010013240878509546
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,395398209.4983175,0.055076683757535626,0.008149177432877255,910.6371395896389,0.005215465508244872,0.0009290175480901307
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,790284465.9346219,0.010416851185862804,,1147.0832576583095,0.0009577220932654708,
Cnidaria_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,1,1596484088.142202,0.013804305504878664,,1450.068963877236,0.0010316208421349807,
Cnidaria_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,1,12713151508.920866,0.0007307485243204946,,2895.6864471140507,4.912546427188166e-05,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,86.60254038,1,24865171.338516008,0.890349480519181,,362.12981097943316,0.10962254609230405,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,86.60254038,2,49624096.665071465,1.0177757903902527,1.0484806240547881,455.9298191608002,0.12280906634816185,0.12327324437854852
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,99367219.08666033,1.9166054664031642,1.0406773928285389,574.6651198741748,0.20559416426203972,0.11184206899475811
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,198826383.29579958,1.6715405274161599,0.7349476380980344,724.1443226318906,0.17572291421171465,0.07932490957593409
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,395398209.4983175,0.16569618597208224,0.04785248881506553,910.6371395896389,0.018713233502786447,0.005856244044248
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,790284465.9346219,0.018208119516871766,0.011399583715180274,1147.0832576583095,0.00182767674767638,0.0009799312537124734
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,1596484088.142202,0.029690964845838278,0.03290703229138591,1450.068963877236,0.002143417760380452,0.0023439796656185372
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,3198238305.1719217,0.06189124935389378,0.046880121257986136,1827.9770239256288,0.00484500658619695,0.003566795912744352
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,2,6368819972.300732,0.0016052396298218805,0.0010376253422318532,2299.7825984209894,0.0001354502546765874,7.887583001962574e-05
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,86.60254038,1,24865171.338516008,0.02810235463409148,,362.12981097943316,0.0033111448657869615,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,86.60254038,2,49624096.665071465,0.663001780209724,0.4480237736814725,455.9298191608002,0.053957819105200866,0.05682728136781773
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,99367219.08666033,0.06345518375341792,0.04082589356605271,574.6651198741748,0.005741246605685641,0.004743779285471011
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,198826383.29579958,0.0564519732826751,0.0531186081883005,724.1443226318906,0.005430491319051429,0.004462771762469084
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,395398209.4983175,0.031977949683576506,0.0020106924844186945,910.6371395896389,0.003560371856046409,0.00021713714836851176
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,30.31088913,1,395398209.4983175,0.029334064408851085,,910.6371395896389,0.0023668911940283254,
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,2,790284465.9346219,0.02886003393755238,0.023219372540663585,1147.0832576583095,0.002887180566379414,0.002148199095021831
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,1,1596484088.142202,0.010982021154562866,,1450.068963877236,0.001029421224134693,0.00011198626588969215
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,2,3198238305.1719217,0.004988006220050481,3.985185652273138e-05,1827.9770239256288,0.00036900278645825963,3.478991634418225e-05
Eumalacostraca,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,28.19077862,1,6368819972.300732,0.0013781620892481371,,2299.7825984209894,0.00010623549386399012,
Hydrozoa_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,30.31088913,1,790284465.9346219,0.05795406311752278,,1147.0832576583095,0.005130654071065022,
Hydrozoa_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,30.31088913,1,1596484088.142202,0.05775434047681796,,1450.068963877236,0.004645593216607845,
Hydrozoa_others,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,30.31088913,1,3198238305.1719217,0.03414535980787246,,1827.9770239256288,0.0033456252638882204,
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,24865171.338516008,0.5696691315024445,0.19368601660095183,362.12981097943316,0.0757054840630711,0.02560699417760744
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,49624096.665071465,0.2887512482567082,0.1122482805587206,455.9298191608002,0.03508570952605781,0.01411237959539946
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,99367219.08666033,0.15355098621572977,0.06041031101771526,574.6651198741748,0.017635783813588397,0.007582550444913247
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,198826383.29579958,0.05727054493973062,0.03001434618629507,724.1443226318906,0.005876354744544816,0.002897828164623079
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,4,395398209.4983175,0.016891906337830994,0.012769989260886258,910.6371395896389,0.0016307413177277393,0.0010758283183704
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,3,790284465.9346219,0.00798014011491298,0.006709064184145631,1147.0832576583095,0.0007892339472280268,0.0006518283335429683
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,1596484088.142202,0.0007009823108833954,,1450.068963877236,6.158930400805855e-05,
Marine_snow,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,2,3198238305.1719217,0.0015274385249273458,0.0011589186113006033,1827.9770239256288,9.758073686340646e-05,5.682353002883103e-05
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,395398209.4983175,0.09631396227571239,,910.6371395896389,0.008109716670065473,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,790284465.9346219,0.07246001868898799,,1147.0832576583095,0.007023295350613452,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,1596484088.142202,0.0165395904666103,,1450.068963877236,0.0012933753841692297,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,3198238305.1719217,0.010375814177047138,,1827.9770239256288,0.0008265662416665017,
Siphonophorae,1.0,2005,05,North Atlantic Ocean,46.5,-2.5,0.0,49.24038765,1,6368819972.300732,0.010925500153967092,,2299.7825984209894,0.0006374129631839407,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,99367219.08666033,0.2391855398603851,,574.6651198741748,0.024637154940678245,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,198826383.29579958,0.13149452528015287,,724.1443226318906,0.014063074201235943,
Appendicularia,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,395398209.4983175,0.028067427935990652,,910.6371395896389,0.0025209304056019845,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,198826383.29579958,7.353922290784935,,724.1443226318906,0.7715786277083008,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,395398209.4983175,0.6490852113456285,,910.6371395896389,0.07453220245459616,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,790284465.9346219,0.029602634773795714,,1147.0832576583095,0.003189225345922112,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,1596484088.142202,0.04242311571057054,,1450.068963877236,0.0030125154409684604,
Copepoda,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,3198238305.1719217,0.00758490065287556,,1827.9770239256288,0.0005650045188157395,
Crustacea_others,1.0,2005,05,North Atlantic Ocean,46.5,-1.5,0.0,28.19077862,1,49624096.665071465,1.0297522527689742,,455.9298191608002,0.1297252496441503,
