Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,3.0,201.0,2,-1.587502944405708,0.11393445514038308,13.226454931791677,0.9748256450475686,0.9439722943603799,0.032199308982027004,-5.077938341809228,0.4002684817015929,13.603081543930717,1.1970434664162775,0.9520929717491171,0.0008830005830371512,5.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,2.0,201.0,1,-2.5529321853067013,,21.484205411296404,,0.9952599380861517,,-7.688092189970888,,21.25978771695981,,0.9892663464269049,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.7719732294001334,0.09054540564837134,14.57658292754212,1.042284501490012,0.9638059911527991,0.03790607606308788,-5.651915104026677,0.41594300982544086,15.05562806692511,1.5303219606006668,0.9404747563364695,0.07072167164134545,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.7719732294001334,0.09054540564837134,14.57658292754212,1.042284501490012,0.9638059911527991,0.03790607606308788,-5.651915104026677,0.41594300982544086,15.05562806692511,1.5303219606006668,0.9404747563364695,0.07072167164134545,4.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,1,-0.7598030758185859,,4.137289584504521,,0.9398253110921455,,-1.8005724301172015,,1.7523812390088973,,0.8152730507747059,,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.2463566528485415,0.07679083980498777,9.579594198725092,0.759986569580392,0.8908687174704393,0.08046776457797472,-3.9180303448090066,0.06687013268762401,9.418344661080766,0.19635685334503736,0.9084701818723278,0.03137039135179167,5.0,0,0,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.2463566528485415,0.07679083980498777,9.579594198725092,0.759986569580392,0.8908687174704393,0.08046776457797472,-3.9180303448090066,0.06687013268762401,9.418344661080766,0.19635685334503736,0.9084701818723278,0.03137039135179167,5.0,0,0,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.7209000857547472,0.07396532776174705,14.339093227677704,0.5028922526776758,0.9199344904087277,0.02567915857638717,-5.532599826098149,0.17580139711090484,14.925295888099951,0.376475889129621,0.9377813864183631,0.012674829259585558,5.0,0,0,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.7209000857547472,0.07396532776174705,14.339093227677704,0.5028922526776758,0.9199344904087277,0.02567915857638717,-5.532599826098149,0.17580139711090484,14.925295888099951,0.376475889129621,0.9377813864183631,0.012674829259585558,5.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.6356869128535556,0.07493146541348057,12.78379479097095,0.7329860459014382,0.9595118952980877,0.030094236384868432,-5.333627627877322,0.04329978997855745,13.54479410220831,0.10418024788716283,0.9787498547786165,0.010680228129711998,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.1321161663330523,,8.523316964558191,,0.9425295641813246,,-3.6935753208154223,,8.741138370990363,,0.9657574114703783,,5.0,0,0,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.3706066364605258,,10.937647160753887,,0.9776043024962906,,-4.0843477348744335,,10.173231577553189,,0.9911040500287295,,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.9238202813904683,,16.29268307782511,,0.9450550328847384,,-6.11764106536715,,16.860599328671896,,0.9537333743145049,,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.8169049275452742,,14.978636837780645,,0.9463282267756202,,-5.702831351443225,,15.23189153675231,,0.9440723699068304,,4.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-0.45179674027949585,,1.4741348017142872,,0.3881451779197558,,-1.825892134199475,,1.9881018029550006,,0.820419345381781,,3.0,0,1,1
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.6008483601630252,,13.318556526815195,,0.9746266935666522,,-5.182619494755359,,13.918562660325469,,0.9741621604054331,,5.0,0,0,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.5197141511873027,,12.592589306520619,,0.9612444657348042,,-5.053147102627734,,13.521665545506238,,0.9803625107169218,,5.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-2.0572685148155005,,17.04169629339578,,0.9694950529657177,,-6.2833647018091705,,16.934803515993867,,0.965844002106723,,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-1.1904707568226844,0.3926035392302175,9.06227548906373,3.484944819503594,0.940948217743444,0.023060359694208568,-4.090418798655471,1.4377354477735602,9.972486231918444,4.4110026059257885,0.9354733029573776,0.033334923130114054,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,1.0,201.0,2,-1.1904707568226844,0.3926035392302175,9.06227548906373,3.484944819503594,0.940948217743444,0.023060359694208568,-4.090418798655471,1.4377354477735602,9.972486231918444,4.4110026059257885,0.9354733029573776,0.033334923130114054,4.0,0,1,0
Collodaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,1.0,201.0,1,-1.0949966739119654,,8.264977830808009,,0.7448044958913159,,-3.338814551259719,,7.611798772386981,,0.7872117158597411,,3.0,0,1,1
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,1,-1.4701741638786514,,11.405807926273479,,0.9814053716329535,,-5.083109157000559,,12.862872075410783,,0.9791449155826669,,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-0.9700206108204434,0.707587818127533,6.971078290389263,6.944499502682444,0.8574360709268639,0.173879684018919,-3.3973499678647525,2.2407466622335184,7.700194958651141,7.527128018287146,0.8945220617569946,0.11979199689785586,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-1.7396753668485068,0.09045120715596257,14.43207245748794,0.8795241658306738,0.9624345283509675,0.007063834160261784,-5.3539256060570235,0.18996290373099686,14.294528698253863,0.6496820460281539,0.9664888863405213,0.0030261967053066027,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,1,-2.475584252064343,,20.447271121377792,,0.9356747018359597,,-7.300475506392318,,19.70524123461036,,0.9210032176137815,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-1.2224167304070892,,9.185646512584299,,0.9376651899099275,,-3.990538349823801,,9.490493572633667,,0.9544924150075036,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-1.5364923354218383,,12.736822213974465,,0.997662542905432,,-4.6641139905506375,,12.221963016772925,,0.9986568524936439,,4.0,0,1,0
Fecal_pellet,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-1.1221099325543673,,7.889330529169303,,0.9983957267014236,,-3.463114266337864,,7.456938401373851,,0.9992458968024551,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-1.617980435522015,,13.2477420602935,,0.8817845466727612,,-5.141434153182218,,13.54554348040849,,0.8871228809106225,,6.0,0,0,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.9255664128440195,,15.701863045313958,,0.9955222830605256,,-5.911665847444934,,15.613741357144209,,0.9965123387807402,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.151412005539041,,9.026744533449573,,0.9721772465660581,,-3.6207412540688675,,8.777317670084457,,0.9726978147515153,,4.0,0,1,0
Fecal_pellet,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.3797707516748139,,10.442218330887565,,0.9940170838875193,,-4.038625177543953,,9.444539679993563,,0.999883778766593,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.72909476422888,,14.723796128360158,,0.9846974291866419,,-5.5033905232124924,,15.135186872811142,,0.9650585413712935,,6.0,0,0,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.5324572245560977,,12.193956976991844,,0.8943853830156541,,-5.13095413776465,,13.231584348261704,,0.9113572380689962,,4.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.3068287870974504,,9.7141113289023,,0.9937055728572315,,-4.2070338199547885,,9.902453141063598,,0.9867138694016488,,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.0308632390382375,,7.684508714192601,,0.7214281337026369,,-3.4195973924549112,,7.959106294909564,,0.7888692103334368,,3.0,0,1,1
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.5008001761965166,,12.188643830417382,,0.9737197372029076,,-4.805645907421356,,12.493520107227232,,0.9787120592032519,,3.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.6656012582181794,,13.366488500537606,,0.8424739381429754,,-5.45291682410545,,14.208324125138333,,0.8672535368493641,,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-1.3785670068568978,,10.860734811103683,,0.9082116166816219,,-4.533114647471216,,11.426013952238202,,0.877085170303993,,5.0,0,0,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-1.0849702888548869,,8.316906186675144,,0.9064796913156254,,-3.3981013564640232,,7.986088693142463,,0.9154623322895099,,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-2.093533536457507,,17.73874185771817,,0.9633099451747842,,-6.201991048641417,,17.015920993335282,,0.9729936581918464,,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-2.3147745064502483,,19.17046406373195,,0.9516497898925383,,-6.740946734388729,,18.127612309608345,,0.9728740372373089,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.725784389639776,0.16976749590880558,13.859791140540587,1.708286088006409,0.9707537075505919,0.04065317212963497,-5.315197683512023,0.7597666915768846,13.735097317487622,2.533952190964383,0.980107658125156,0.02665462557063142,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.2802168533010767,0.0629288640303382,9.910261731889765,0.5463344238399007,0.8759874410210136,0.0006101371228475498,-4.089290026711132,0.20129441558935932,9.967448155657028,0.6091869687372532,0.9013408164973129,0.017323072316921692,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.8771560913677185,0.5002486819609673,15.584331732652313,4.559488119809755,0.9529230467155544,0.023601074256011028,-5.74354682710118,1.1444805739949977,15.408437618975608,3.579913209868581,0.963058745589688,0.031197414268390868,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.4297527425915921,0.08344266770880143,11.005456165554646,0.9441529745306231,0.9768460330768807,0.03274154573504796,-4.592236360485055,0.14035569112582272,11.306971046305067,0.6333314799152441,0.9646035162067578,0.04362273993979435,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-1.57438319786092,,12.676206570187269,,0.9185794513648147,,-5.130257002131203,,13.354477774518312,,0.9465531060152502,,5.0,0,0,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-1.7993558251532007,,14.805213526075278,,0.8767506387163393,,-5.7314915221172535,,15.303376866028284,,0.8863221304125105,,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-1.6222177719092066,,13.24512875379757,,0.887867418592724,,-4.947224815027125,,12.908683273768634,,0.899108756986687,,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-2.547990245979807,,21.489251055863228,,0.9237755755111663,,-7.571351408315021,,20.9434733348885,,0.9233866640078472,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.5780574052605743,0.018104984915463942,12.702164349807859,0.283139742900183,0.989671498560766,0.007421562498128873,-5.22634078278438,0.036623701780775925,13.636618282679208,0.003825208787220028,0.9941139453218073,0.0005496086579607799,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.0802623746545166,0.5855288975814663,8.070873938362421,5.594518121676854,0.7274787302083987,0.23789564005752234,-3.6769632959703857,2.012802932522782,8.674212195605588,6.5717768866691655,0.7869162560575016,0.20319459673064239,4.0,0,1,1
Fecal_pellet,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,1,-1.729500461074101,,13.400867429923323,,0.9850012444458071,,-5.9768929200960175,,15.293284965058012,,0.9852577549996322,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.776153767552111,0.15793595461388832,14.915291565303558,1.359522479067023,0.9545464997611552,0.030268925841282716,-5.792654623422239,0.47479654658174597,15.81387398398634,1.4046559040366773,0.955516613041094,0.031451274465781845,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.5854567350013027,0.19406694441975356,12.2416809086743,1.6538220530204544,0.9549291331604992,0.008089412201967265,-4.862034558291725,0.7129360923018933,11.964749698628657,2.1377275670107734,0.9650019941097916,0.016274159323148837,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-2.157507568381716,,17.932403235727254,,0.9867832137391902,,-6.476515731234198,,17.493038353243023,,0.994050072780203,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.4700406523048197,,11.84458737909873,,0.9854353495537509,,-4.75833251984592,,12.28501690232909,,0.9895846187065185,,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.4194458324542194,,11.375827827617213,,0.9532252445531529,,-4.609324415367744,,11.829040019884395,,0.9641416107148459,,6.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-2.1546313257126384,,17.699006950032267,,0.9181831102944543,,-6.785898647499996,,18.257171886419272,,0.9462668311774448,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-0.9974519115306402,,7.10684441378603,,0.856469398733433,,-3.5586148157731716,,8.118870711897625,,0.9237168570419024,,5.0,0,0,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-0.6227772582829688,,3.2759713900878116,,0.7619945757478919,,-1.8443370627897389,,2.3011828123179896,,0.81762117167546,,3.0,0,1,1
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-2.56120536849306,,21.556848921185992,,0.943921494049673,,-7.8766211776862445,,21.84550730512174,,0.9390872628509221,,3.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-0.5004295042847546,,1.7211993648701127,,0.9101546137770828,,-1.5169788900037955,,0.7904336839280939,,0.8675637048248241,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-2.300941297970616,,19.394231041972592,,0.9863405122528366,,-6.8205151294966,,18.7215892227018,,0.9888059843415304,,4.0,0,1,0
Fecal_pellet,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-0.47884532874306684,,1.0777557666461361,,0.7279330691135297,,-0.3554773590768602,,-3.09310365420065,,0.997947479755293,,3.0,0,1,1
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-2.216887969460021,,18.42019152947551,,0.9920291043430651,,-6.63195609057749,,17.95400592399809,,0.9943590443309532,,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-3.4828158231506845,,29.89637646322842,,0.9896126050082716,,-10.174072720285288,,28.992297942486395,,0.992683583337258,,3.0,1,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,2,-1.7251413564627351,0.20901850716947235,13.656365686903762,1.8709991700162014,0.9455989336819369,0.035918727573416666,-5.352149679635094,0.8835203636607581,13.64953024189951,2.735902999393534,0.9497571813678075,0.050205392702151304,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,1.0,201.0,2,-1.7251413564627351,0.20901850716947235,13.656365686903762,1.8709991700162014,0.9455989336819369,0.035918727573416666,-5.352149679635094,0.8835203636607581,13.64953024189951,2.735902999393534,0.9497571813678075,0.050205392702151304,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,2,-1.1252878408093883,0.7340518825970704,8.256146277911965,6.668132444752165,0.8409603962725722,0.019177205372889992,-3.5574964443784447,2.0384276045139633,8.072934762458225,6.331032388371141,0.8486926148201284,0.10109360106345512,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,2,-1.6050086929910523,0.26137731271671766,12.821564257185816,2.204015821252214,0.9673105234039665,0.01641651564676808,-4.930292361120165,0.6524034723538387,12.568160064913279,1.856759752316831,0.9728397987364708,0.010370413779721572,4.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,1,-1.8716029542475838,,14.958952761860605,,0.9788837015598018,,-6.268392514163356,,16.450912650585817,,0.9877131873770117,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-1.5801361624956984,,12.291925225032866,,0.9782334848187841,,-5.063514608966305,,12.698712591357609,,0.9780751902738073,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-1.137943124437728,,8.12958280785551,,0.9587050782621228,,-4.127322798619354,,9.584609695729258,,0.9759380894661612,,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-1.4774107618365913,,11.712752251381072,,0.9638095218026719,,-4.396031835132531,,10.94718741956732,,0.9812031421784865,,5.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-2.0224101934002916,,16.143053533882206,,0.9984574740822504,,-6.517278609848751,,17.08005021150278,,0.995832635450542,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,1,-1.2324874744808587,,9.214337707898725,,0.9591015147340296,,-4.303692273505819,,10.407325502450892,,0.9717365052248504,,4.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-0.5534585509570691,0.10741762561629636,2.166945812963322,0.7028499553605035,0.8533205988828373,0.20247791276782698,-1.826299928237738,0.027987931031290464,1.830562222001232,0.31993643954591083,0.816869039989326,0.002542686092308426,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-0.7595523671044078,0.08696411021250754,4.545623960870465,0.6689168145078735,0.8908325856766038,0.05889332425785531,-2.7541769418946194,0.015890715957367584,5.219117480839344,0.18185289961943218,0.9313860645602595,0.028427030410589964,4.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-0.9599300602026917,0.07114862159052496,6.953510472167185,0.7098516945969038,0.9670904499901288,0.01827462399642998,-3.3420968580579573,0.07595615979744878,7.607912252732809,0.32440839829932705,0.9660627655075851,0.02374300287078144,3.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,1,-1.500730040001364,,11.398843478975193,,0.9334572041733511,,-5.034695942476578,,12.427692117498722,,0.9623920935948262,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-38.5,1.0,201.0,1,-0.754198842319209,,4.639129083235852,,0.6374955262131721,,-2.595428113271884,,4.851959100733053,,0.7624089613561514,,6.0,0,0,1
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-36.5,3.0,201.0,1,-0.8859953601237951,,5.6670969062812295,,0.9973608717220864,,-2.9005304516423185,,5.624366786201641,,0.9940816936720462,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-36.5,3.0,201.0,1,-0.7905887934375647,,5.1361025951402155,,0.747244772822546,,-2.633758217191249,,5.120984211944564,,0.8551626094855049,,5.0,0,0,1
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,2,-1.2448751462621475,0.36340097737277116,9.522909539095298,3.477773426040251,0.9421868758161399,0.04241705363386119,-4.07137729122967,1.1438114563120407,9.864948396841237,3.772470893088104,0.9444638205900575,0.03556644844180562,4.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,2,-1.6604494672973344,0.23499012556195872,13.087921970156339,2.3521087562921488,0.8278175146899824,0.06784850654878771,-4.80676565199563,0.3858625316923037,11.879684611049647,1.4067430890903392,0.8110141426591009,0.05360142374402526,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,1,-1.82149401444108,,14.068482347959145,,0.9855700244895772,,-5.46271263534675,,13.512812362162276,,0.9981104940028046,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,2,-1.0996295963802232,0.18450676420348677,8.076293889852945,1.5445589980486365,0.9724634604850872,0.006107120025988234,-3.7222063708426405,0.7916261381286851,8.638951805497442,2.3468663032660246,0.9792306402057529,0.01748114709623538,5.0,0,0,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-1.3412938891432933,,10.313537305524303,,0.9764002430396992,,-4.245739095307541,,10.339039915085994,,0.9898123004139431,,5.0,0,0,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-1.4432984269496592,,11.21963949399971,,0.9863767530522839,,-4.691556962273935,,11.686018217163516,,0.974014032363123,,3.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-0.5301111061342896,,1.824569399362049,,0.8550712221470373,,-1.8065094724141348,,1.5338286977765012,,0.815071089411027,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-1.1844799785611893,,9.07397743052571,,0.9725190977855125,,-4.0013468426425955,,9.748825049934359,,0.9783219960478104,,5.0,0,0,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,1.0,201.0,2,-1.5387169942885637,0.622181701335925,11.843684133750553,5.497581178524968,0.9765051096735657,0.01019247636741835,-5.061020223100625,1.7012945246262754,12.612609120494492,5.131535557675202,0.9861024198032862,0.008174913395645647,3.0,0,1,0
Collodaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,1.0,201.0,2,-0.8356705554798216,0.8490065877964018,5.549910648707636,8.777665528447196,0.904683636731537,0.035623091302723,-1.8406578353673413,2.1244938513947953,2.3627568420703433,7.462623094995362,0.9581832987216546,0.05913574065963082,3.0,0,1,0
Collodaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,2.0,201.0,2,-0.8356705554798216,0.8490065877964018,5.549910648707636,8.777665528447196,0.904683636731537,0.035623091302723,-1.8406578353673413,2.1244938513947953,2.3627568420703433,7.462623094995362,0.9581832987216546,0.05913574065963082,3.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,1.0,201.0,1,-1.1322412207199555,,8.015023901724716,,0.8167730422406239,,-3.3309584829090264,,7.046151882681116,,0.7898403362532516,,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,1.0,201.0,2,-1.226009890764739,0.06979476855755644,9.224247665839608,0.6809977081273707,0.8885465299535427,0.1558382618950582,-4.091912191939949,0.01043698059675006,9.79415939987689,0.08530145405007335,0.9125606022269125,0.11019615584084319,3.0,0,1,0
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,2.0,201.0,2,-1.226009890764739,0.06979476855755644,9.224247665839608,0.6809977081273707,0.8885465299535427,0.1558382618950582,-4.091912191939949,0.01043698059675006,9.79415939987689,0.08530145405007335,0.9125606022269125,0.11019615584084319,3.0,0,1,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-32.5,1.0,201.0,1,-1.6296583515544811,,12.684348494784587,,0.9678422762685985,,-4.726264506601934,,11.581712156845995,,0.9705345372860236,,4.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-31.5,2.0,201.0,1,-1.4675411401497243,,11.42586799539946,,0.9548608009872122,,-4.904845887525327,,12.335596448521043,,0.9533846612552007,,3.0,0,1,0
Copepoda,1.0,2013,05,North Atlantic Ocean,14.5,-31.5,2.0,201.0,1,-0.863888253962154,,5.279701476321568,,0.7140770071378917,,-3.0098162846357597,,5.698218927708224,,0.7904528908308224,,3.0,0,1,1
Marine_snow,1.0,2013,05,North Atlantic Ocean,14.5,-31.5,2.0,201.0,1,-1.1766679450031332,,8.676273373660958,,0.8924682398348409,,-4.134057706879349,,9.807232753336091,,0.9088058985227226,,5.0,0,0,0
Rhizaria_others,1.0,2013,05,North Atlantic Ocean,14.5,-31.5,2.0,201.0,1,-1.5819336022898876,,12.081161509379996,,0.9984544364779604,,-4.909880481027207,,11.96538989124064,,0.9942944168698707,,3.0,0,1,0
Aggregate,1.0,2013,05,North Atlantic Ocean,14.5,-30.5,7.0,201.0,1,-1.439460344756138,,11.307785616030479,,0.9727568552823982,,-4.546778802016506,,11.36674116572263,,0.9803482695705472,,4.0,0,1,0
Cyanophyceae,1.0,2013,05,North Atlantic Ocean,14.5,-30.5,7.0,201.0,1,-0.7228487267728838,,3.788627537053738,,0.266248192822222,,-2.292258130445356,,3.357890342858338,,0.3923179506941187,,3.0,0,1,1
