Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Aggregate,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,-1.0819827151695973,0.21685067699036928,7.266674644783253,1.601492072669028,0.948738766689043,0.03355897028299684,6.0,0,0,0
Copepoda,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,-1.0919715697011283,,8.037604076858875,,0.8542612841983581,,4.0,0,1,0
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,-0.7142862321216058,,3.374320394386167,,0.7893235368729572,,4.0,0,1,1
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,-1.2734440555657693,0.34690569695078133,10.955824223489582,3.5246977385710334,0.9456896354323305,0.007534096680347953,6.0,0,0,0
Marine_snow,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,-0.9741470833618011,0.15877051721367802,6.985839654514313,1.527299049623843,0.9382400620645146,0.04154410290430652,6.0,0,0,0
Marine_snow,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,1.0,201.0,2,-0.9741470833618011,0.15877051721367802,6.985839654514313,1.527299049623843,0.9382400620645146,0.04154410290430652,6.0,0,0,0
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,-1.1595996578934438,0.037282707151662715,7.715587444069612,0.44423452631953114,0.8879318155760779,0.12061403377759759,3.0,0,1,0
Aggregate,0.9986666666666668,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,-1.0804162902270482,,7.3831056732082025,,0.9804650150931092,,6.0,0,0,0
Copepoda,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,-0.9651513101165209,,7.119276658951142,,0.9596272186123078,,3.0,0,1,0
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,-1.5274605595580035,,13.544039788343543,,0.9269432383367942,,5.0,0,0,0
Marine_snow,0.995601173020528,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,-1.3902340070995793,,10.65789593794229,,0.9521880216624545,,5.0,0,0,0
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,-0.9037070238202254,,5.891681551141568,,0.9591111442392469,,4.0,0,1,0
Aggregate,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-1.5360943461266798,,10.734210965875262,,0.9389453401744756,,7.0,0,0,0
Chaetognatha,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-0.8615492528707812,,4.741759289742292,,0.7834584929834694,,3.0,0,1,1
Collodaria_others,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-0.9053975696736642,,5.394248625724429,,0.9090166551833276,,4.0,0,1,0
Copepoda,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-1.4729334748722753,,11.531025958976787,,0.8949728624782729,,4.0,0,1,0
Cyanophyceae,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-2.7551760238064107,,23.178228603553265,,0.9986449516108209,,4.0,0,1,0
Eumalacostraca,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-0.35857133819319564,,-0.07150805336062271,,0.6101228224218223,,7.0,0,0,1
Fecal_pellet,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-2.186996760991439,,19.315529281911175,,0.9854387202130713,,3.0,0,1,0
Hydrozoa_others,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-0.11589290772019581,,-2.700963572164125,,0.06487450401637773,,3.0,0,1,1
Marine_snow,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-1.6605975254501337,,12.686102814605825,,0.9651752389364502,,5.0,0,0,0
Rhizaria_others,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,-1.5823768201083601,,11.48972999144031,,0.9863301337198525,,5.0,0,0,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-1.4829540875309661,,9.914319427943148,,0.9650625657582227,,5.0,0,0,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-0.6350517004032921,,3.4534954437297114,,0.9829101278914985,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-0.8393627239468872,,4.604752225659782,,0.7008902286132601,,3.0,0,1,1
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-2.2595252672267114,,19.362051227080055,,0.7224045800810693,,3.0,0,1,1
Marine_snow,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-1.6615318598126343,,12.132115436454026,,0.9764785911804461,,5.0,0,0,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-5.5,-22.5,3.0,201.0,1,-0.815125396459931,,4.456338373062217,,0.761841855683384,,4.0,0,1,1
Aggregate,1.0,2012,11,South Atlantic Ocean,-4.5,-23.5,2.0,201.0,1,-1.5530409124286593,,10.416705343230888,,0.9905850500778401,,4.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-4.5,-23.5,2.0,201.0,1,-1.3891624505886209,,11.205856476199687,,0.9213266756070645,,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-4.5,-23.5,2.0,201.0,1,-1.293364136808642,,9.89934175188634,,0.3765391112991202,,3.0,0,1,1
Marine_snow,1.0,2012,11,South Atlantic Ocean,-4.5,-23.5,2.0,201.0,1,-1.3469544728086433,,9.592751975106859,,0.9937971770598006,,5.0,0,0,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-4.5,-23.5,2.0,201.0,1,-0.5398489485322127,,2.04173084089325,,0.6519792560434131,,3.0,0,1,1
Acantharia,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.1981680270650341,,7.059640417103063,,0.9703692936200765,,3.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.7902336569137594,,12.461113105676787,,0.9693865372714396,,5.0,0,0,0
Collodaria_others,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-0.516436256321592,,2.879320569146747,,0.8640626566832472,,3.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.5593793081964298,,12.655721205854826,,0.9953786994076286,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.626461115163599,,11.983011526219073,,0.8316999277330612,,4.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.5782688915074312,,11.786790472099755,,0.9899162546073956,,4.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-4.5,-22.5,5.0,201.0,1,-1.1273734722930804,,7.936812567422857,,0.9713630597938456,,4.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-3.5,-23.5,1.0,201.0,1,-1.7785919409635464,,12.13085022868294,,0.89958822707796,,4.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-3.5,-23.5,1.0,201.0,1,-0.5324181928199478,,2.541363374637595,,0.9203762201276842,,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-3.5,-23.5,1.0,201.0,1,-1.7285813599780642,,14.092688929040607,,0.9847302071651514,,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-3.5,-23.5,1.0,201.0,1,-1.2937958156370637,,8.936174799529487,,0.9836390775088847,,4.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-3.5,-23.5,1.0,201.0,1,-0.29539487541057124,,-0.020995260568922536,,0.18872118280706807,,3.0,0,1,1
Aggregate,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-1.3201240945298793,,8.53133073737427,,0.9319455176890651,,5.0,0,0,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-1.8685560093576177,,15.632897372691556,,0.9168988140597485,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-0.4832056540105986,,1.0180703553958748,,0.9123370627768524,,3.0,0,1,0
Eumalacostraca,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-0.257647370283834,,-0.7267700561437209,,0.13364316318187197,,5.0,0,0,1
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-1.8435591891981948,,15.561336821596992,,0.9410830169618614,,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-1.5205136819473284,,10.86817670348919,,0.995679849106192,,5.0,0,0,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-3.5,-22.5,4.0,201.0,1,-1.146700495919398,,7.167226976810637,,0.7636748409053001,,3.0,0,1,1
Aggregate,1.0,2012,11,South Atlantic Ocean,-2.5,-23.5,4.0,201.0,1,-1.5375847075140894,,10.490447207544248,,0.9812805724925764,,6.0,0,0,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-2.5,-23.5,4.0,201.0,1,-1.3729193030152194,,9.65168290736991,,0.8903565198106204,,6.0,0,0,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-2.5,-23.5,4.0,201.0,1,-0.26420295466551824,,-0.3956093490071857,,0.729821681857972,,3.0,0,1,1
Acantharia,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,2.0,201.0,2,-1.0673642503722767,0.6147023746372737,6.582107205882579,5.213822933150729,0.8984950419975464,0.06805915619592254,3.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,2.0,201.0,2,-1.4750522822766583,0.03725318709099598,10.115173688457844,0.3258347171846448,0.9771141278620841,0.001417835379143481,4.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,2,-1.4750522822766583,0.03725318709099598,10.115173688457844,0.3258347171846448,0.9771141278620841,0.001417835379143481,4.0,0,1,0
Collodaria_others,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,1,-1.861812412073459,,16.02880421516109,,0.891668906902485,,3.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,1,-2.2346609813651312,,19.251694704807512,,0.8011983594854728,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,1,-1.9054409330907236,,14.28500651990731,,0.9788108738590093,,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,2.0,201.0,2,-1.6106343461387909,0.17391845200430278,13.151139152518244,1.5925812510601456,0.9151718975099692,0.010633551067285236,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,2,-1.6106343461387909,0.17391845200430278,13.151139152518244,1.5925812510601456,0.9151718975099692,0.010633551067285236,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,2.0,201.0,2,-1.5921797897911283,0.07029412604091702,11.831651508582805,0.5420714039124714,0.9917067169071644,0.0028635082528425193,4.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,2,-1.5921797897911283,0.07029412604091702,11.831651508582805,0.5420714039124714,0.9917067169071644,0.0028635082528425193,4.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,2.0,201.0,2,-1.1953689250523505,0.20206102202881224,8.390471001187095,1.7885845040021837,0.9005853569154876,0.0881407279512745,4.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-1.5,-22.5,4.0,201.0,2,-1.1953689250523505,0.20206102202881224,8.390471001187095,1.7885845040021837,0.9005853569154876,0.0881407279512745,4.0,0,1,0
Acantharia,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,2,-1.0877442358569085,0.34373843166432083,6.239287998410146,2.8789608026937734,0.9806822012420522,0.0020683310951458518,3.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,3,-1.642278978449894,0.16526620062475691,11.692164620494589,0.905696732445354,0.9472843721707053,0.01757731664793118,4.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,3.0,201.0,3,-1.642278978449894,0.16526620062475691,11.692164620494589,0.905696732445354,0.9472843721707053,0.01757731664793118,4.0,0,1,0
Collodaria_others,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,1,-0.6169862910987188,,2.344441552417152,,0.8818416247656596,,4.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,2,-1.4598497936047519,0.41507270514553296,11.7468854113508,4.340023999160343,0.9922827400906268,0.010194834407426807,3.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,3.0,201.0,2,-1.4598497936047519,0.41507270514553296,11.7468854113508,4.340023999160343,0.9922827400906268,0.010194834407426807,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,2,-2.2694413281673578,0.18076611247650012,17.50940681957158,1.552983085649029,0.8725625165410631,0.14392350164775725,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,3,-2.21484808467531,0.9180835953286957,19.29995979190664,9.257750742748005,0.9476329716040078,0.08318052786402928,3.0,0,1,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,3.0,201.0,3,-2.21484808467531,0.9180835953286957,19.29995979190664,9.257750742748005,0.9476329716040078,0.08318052786402928,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,3,-1.7360271651649306,0.41766631814973915,13.16779374029327,3.4328056974086953,0.9841818615314044,0.014082880453895781,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,3.0,201.0,3,-1.7360271651649306,0.41766631814973915,13.16779374029327,3.4328056974086953,0.9841818615314044,0.014082880453895781,3.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,1.0,201.0,3,-1.6411739694175267,0.5031921130026512,12.201269483175423,4.4140112837083025,0.9220923269630706,0.05188720585720953,4.0,0,1,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-0.5,-23.5,3.0,201.0,3,-1.6411739694175267,0.5031921130026512,12.201269483175423,4.4140112837083025,0.9220923269630706,0.05188720585720953,4.0,0,1,0
Acantharia,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,3.0,201.0,2,-0.9618239073846468,0.041658098190226624,5.292506673292339,0.16495821952861267,0.945944644221105,0.05779944922898969,3.0,0,1,0
Acantharia,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-0.9618239073846468,0.041658098190226624,5.292506673292339,0.16495821952861267,0.945944644221105,0.05779944922898969,3.0,0,1,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-1.7291879107557326,0.21604664665929374,12.447933339267387,1.7352418835842929,0.9396781730174242,0.019972300934627332,5.0,0,0,0
Aggregate,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,3.0,201.0,2,-1.7291879107557326,0.21604664665929374,12.447933339267387,1.7352418835842929,0.9396781730174242,0.019972300934627332,5.0,0,0,0
Collodaria_others,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,3.0,201.0,1,-0.7016326629406806,,3.9290920789537718,,0.9221284268790355,,3.0,0,1,0
Copepoda,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-1.2345415523657008,0.14327708087241922,9.541425820117581,1.4815426486326326,0.8813370988674609,0.03940299314151788,3.0,0,1,0
Cyanophyceae,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-2.1193185237777126,0.1860649773845459,16.452167782632444,1.4997035460730426,0.9316572672295921,0.06748858998107958,3.0,0,1,0
Eumalacostraca,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,3.0,201.0,1,-0.806681932817253,,5.584501499142117,,0.8663740672351405,,5.0,0,0,0
Fecal_pellet,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-2.2380388276175918,0.5317823282536815,19.69282642983938,5.223564829489342,0.9512114353918165,0.06115422522341546,3.0,0,1,0
Marine_snow,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-1.7004643824371217,0.4931581551151056,12.994000684065517,4.2701339064229975,0.9757089508631672,0.00895040474681976,5.0,0,0,0
Rhizaria_others,1.0,2012,11,South Atlantic Ocean,-0.5,-22.5,4.0,201.0,2,-1.2150756227850257,0.2090552003265491,8.573779282790564,1.6551273678115694,0.9307454897835007,0.025849764468934253,4.0,0,1,0
Acantharia,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,2.0,201.0,1,-0.5878627357935043,,1.895164897980448,,0.8634019584359502,,3.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,5.0,201.0,3,-1.847890471290712,0.30695565370999417,13.009177209055016,2.328943337503869,0.9333089994307325,0.04687799468794751,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,5.0,201.0,3,-1.1420660727813,0.533334977990235,8.572470474172198,5.211694994254663,0.6875727280408817,0.26779800135486936,3.0,0,1,1
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,2.0,201.0,3,-1.1420660727813,0.533334977990235,8.572470474172198,5.211694994254663,0.6875727280408817,0.26779800135486936,3.0,0,1,1
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,2.0,201.0,1,-1.703361141807161,,12.336679248226588,,0.9560606880465065,,3.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,5.0,201.0,2,-2.028968039010737,0.6067413301832549,17.548052023274025,5.796150642706896,0.9331964690431742,0.07101930821869061,3.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,5.0,201.0,2,-1.7771122608380518,0.13921196438420452,13.530142801738446,1.4311333403705,0.9930464377799002,0.007066068626603357,3.0,0,1,0
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,2.0,201.0,2,-0.991316244123736,0.29115510886624796,6.195722196910451,2.856118662729928,0.9172273708018622,0.048988383381335245,4.0,0,1,0
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,5.0,201.0,2,-0.991316244123736,0.29115510886624796,6.195722196910451,2.856118662729928,0.9172273708018622,0.048988383381335245,4.0,0,1,0
Acantharia,1.0,2012,11,North Atlantic Ocean,0.5,-22.5,2.0,201.0,1,-0.7244993996861187,,3.397584822783658,,0.8368929362704062,,6.0,0,0,0
Aggregate,1.0,2012,11,North Atlantic Ocean,0.5,-22.5,2.0,201.0,1,-1.36308343173773,,8.729764888974591,,0.9841574136792031,,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-22.5,2.0,201.0,1,-1.728923679653067,,14.271945823337918,,0.8530096340324855,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,0.5,-22.5,2.0,201.0,1,-2.195804459995074,,16.791514527861857,,0.9067408314498001,,3.0,0,1,0
Acantharia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,4.0,201.0,2,-1.0930769260980975,0.34677324990974323,6.410365664362239,3.2396040044900927,0.875266623105541,0.1449736409453032,3.0,0,1,0
Acantharia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,2.0,201.0,2,-1.0930769260980975,0.34677324990974323,6.410365664362239,3.2396040044900927,0.875266623105541,0.1449736409453032,3.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,4.0,201.0,2,-1.6380847944711325,0.13045591917968716,10.98524449869554,0.9134828142744376,0.9658010348492931,0.005671526081467638,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,2.0,201.0,1,-2.030473772006339,,17.302677652132274,,0.9138892930266509,,3.0,0,1,0
Eumalacostraca,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,2.0,201.0,1,-1.5077227440783967,,11.99537674610842,,0.7966184488305089,,3.0,0,1,1
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,4.0,201.0,2,-1.1243987008254717,0.49743295363649104,7.960986160540774,4.913564664372185,0.9377103367038961,0.027121907950624302,4.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,2.0,201.0,2,-1.1243987008254717,0.49743295363649104,7.960986160540774,4.913564664372185,0.9377103367038961,0.027121907950624302,4.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,4.0,201.0,2,-1.398486275777521,0.5556559535044597,9.699889784342123,4.893323299296001,0.9520058599019827,0.05283081888534896,4.0,0,1,0
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,4.0,201.0,2,-1.4412221824355944,0.11491569597062432,9.991016374395153,1.0556290698381565,0.9280294134249918,0.045921931748228756,4.0,0,1,0
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,2.0,201.0,2,-1.4412221824355944,0.11491569597062432,9.991016374395153,1.0556290698381565,0.9280294134249918,0.045921931748228756,4.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-23.5,2.0,201.0,1,-1.82934736755553,,12.54411038517645,,0.9579953873184822,,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,2.5,-23.5,2.0,201.0,1,-2.1463696841359523,,18.315205287245238,,0.8645990068917759,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,2.5,-23.5,2.0,201.0,1,-2.4033911582189202,,19.393863183769376,,0.965995193489152,,4.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,2.5,-23.5,2.0,201.0,1,-1.78691469227963,,12.971218770398433,,0.9859457670490305,,4.0,0,1,0
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,2.5,-23.5,2.0,201.0,1,-1.0195088110604191,,6.216705987313125,,0.6830856461690635,,3.0,0,1,1
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,2.0,201.0,1,-1.2213917102847387,,7.773852472198854,,0.8391192359026978,,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,2.0,201.0,1,-2.881663793550669,,24.006952671109126,,0.9958318496730019,,3.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,2.0,201.0,2,-1.748662865313016,0.04806302859786279,12.044138241464301,0.5307305367894344,0.9742607860245829,0.016749400189890566,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,2.0,201.0,2,-1.23078774735941,0.12710290425180976,9.227900139283683,1.3309338516789562,0.8628487665037894,0.06073345090093941,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,2.0,201.0,2,-2.549416729742563,0.4855024926813006,21.58723382815916,4.366370283005997,0.981288339044097,0.0015272790366053334,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,8.0,201.0,2,-2.549416729742563,0.4855024926813006,21.58723382815916,4.366370283005997,0.981288339044097,0.0015272790366053334,3.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,8.0,201.0,2,-1.6083796168766642,0.47196970312066033,13.316772468027828,4.5510887427167726,0.8651480065677815,0.1892516225761188,3.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,2.0,201.0,2,-1.6083796168766642,0.47196970312066033,13.316772468027828,4.5510887427167726,0.8651480065677815,0.1892516225761188,3.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,2.0,201.0,2,-1.8137082755232403,0.24982722619762082,13.375971880224926,2.013586883150756,0.9283215143260266,0.007769749329806643,4.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,3.5,-23.5,8.0,201.0,2,-1.8137082755232403,0.24982722619762082,13.375971880224926,2.013586883150756,0.9283215143260266,0.007769749329806643,4.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,3.0,201.0,3,-1.8012190267539703,0.1848853160199814,12.462438691124502,1.3599080657300326,0.9692680616198605,0.020597824137631733,4.0,0,1,0
Aggregate,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,1.0,201.0,3,-1.8012190267539703,0.1848853160199814,12.462438691124502,1.3599080657300326,0.9692680616198605,0.020597824137631733,4.0,0,1,0
Copepoda,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,1.0,201.0,2,-1.0364867230377073,0.2259455063464963,7.337288815126604,1.94875804139533,0.8226014450527586,0.09709109056147694,3.0,0,1,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,3.0,201.0,3,-2.713553525890253,0.411182388088149,23.14239599548435,3.7311780482288475,0.9582327138733041,0.04301771617983404,4.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,3.0,201.0,3,-1.643258451068873,0.5222419277411446,13.920082782603048,5.196470565030742,0.9564708435182766,0.015681626643656455,3.0,0,1,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,1.0,201.0,3,-1.643258451068873,0.5222419277411446,13.920082782603048,5.196470565030742,0.9564708435182766,0.015681626643656455,3.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,4.5,-22.5,3.0,201.0,2,-1.7870662948819536,0.4888848864538193,13.38513801566865,4.185587058676457,0.9911819221793032,0.007169579342918649,5.0,0,0,0
Aggregate,1.0,2012,11,North Atlantic Ocean,8.5,-23.5,1.0,201.0,1,-1.1976444820894585,,8.265084212005235,,0.9828343133351914,,5.0,0,0,0
Cyanophyceae,1.0,2012,11,North Atlantic Ocean,8.5,-23.5,1.0,201.0,1,-2.078685834359476,,17.137635195631745,,0.9882414719177249,,5.0,0,0,0
Fecal_pellet,1.0,2012,11,North Atlantic Ocean,8.5,-23.5,1.0,201.0,1,-1.5335011470490596,,12.714826724459623,,0.8080400895385534,,3.0,0,1,0
Marine_snow,1.0,2012,11,North Atlantic Ocean,8.5,-23.5,1.0,201.0,1,-1.642251186530414,,12.50349477623305,,0.942031075748562,,5.0,0,0,0
Aggregate,1.0,2012,11,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,-1.3474585554808742,,9.272774360597424,,0.9788791583784581,,5.0,0,0,0
Copepoda,1.0,2012,11,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,-0.038779478408622184,,-2.97225694797011,,0.24660875930146942,,4.0,0,1,1
