Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Chaetognatha,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-0.36301367977511095,,0.7342193523835978,,0.5476717633381754,,6.0,0,0,1
Copepoda,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-0.6687614592963649,,5.597894430925436,,0.8129211915250669,,8.0,0,0,0
Crustacea_others,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-1.764655415057339,,13.796628527884533,,0.9282710160038422,,3.0,0,1,0
Limacinidae,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-0.6012462747997116,,2.419465157254334,,0.9997482782989388,,3.0,0,1,0
Marine_snow,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-1.4819902676121675,,10.263111419660126,,0.9534136274737067,,7.0,0,0,0
Siphonophorae,1.0,2007,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-0.9661068562594588,,6.479348158880746,,0.9760119841507847,,7.0,0,0,0
Actinopterygii,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,96.5111598,1,-0.9755679565956865,,6.437904591602502,,0.8625605799096756,,5.0,0,0,0
Annelida,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,3,-1.017456049862977,0.4755470397648619,6.919438402775967,3.5172398164364,0.7449385806980778,0.11246245105102473,3.0,0,1,1
Appendicularia,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,3,-0.7293521793787203,0.36523065013201006,5.023739118346525,3.1530983435871374,0.6164478727747394,0.31095224467498966,3.0,0,1,1
Appendicularia,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,3,-0.7293521793787203,0.36523065013201006,5.023739118346525,3.1530983435871374,0.6164478727747394,0.31095224467498966,3.0,0,1,1
Appendicularia,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,96.5111598,3,-0.7293521793787203,0.36523065013201006,5.023739118346525,3.1530983435871374,0.6164478727747394,0.31095224467498966,3.0,0,1,1
Chaetognatha,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,4,-1.0822339914477714,0.7884650948067844,8.427739472122363,7.768590351373348,0.8341781817474159,0.19048894921980244,3.0,0,1,0
Chaetognatha,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,4,-1.0822339914477714,0.7884650948067844,8.427739472122363,7.768590351373348,0.8341781817474159,0.19048894921980244,3.0,0,1,0
Chaetognatha,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,4,-1.0822339914477714,0.7884650948067844,8.427739472122363,7.768590351373348,0.8341781817474159,0.19048894921980244,3.0,0,1,0
Cnidaria_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,2,-1.1637155351492252,1.2858539858514328,7.263611740843239,9.961739261542562,0.6718932605194692,0.17240108349790811,5.0,0,0,1
Cnidaria_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,2,-1.1637155351492252,1.2858539858514328,7.263611740843239,9.961739261542562,0.6718932605194692,0.17240108349790811,5.0,0,0,1
Copepoda,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,4,-1.1799013733333399,0.6115246536757482,9.899963797683343,5.412986804491419,0.8357685157499226,0.13101232415601485,7.0,0,0,0
Copepoda,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,4,-1.1799013733333399,0.6115246536757482,9.899963797683343,5.412986804491419,0.8357685157499226,0.13101232415601485,7.0,0,0,0
Copepoda,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,4,-1.1799013733333399,0.6115246536757482,9.899963797683343,5.412986804491419,0.8357685157499226,0.13101232415601485,7.0,0,0,0
Crustacea_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,3,-1.4129216309543275,0.5313841012223708,10.296778642648313,4.365034648786618,0.7238914785349335,0.13339973682430725,4.0,0,1,1
Crustacea_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,3,-1.4129216309543275,0.5313841012223708,10.296778642648313,4.365034648786618,0.7238914785349335,0.13339973682430725,4.0,0,1,1
Dinophyceae,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,1,-0.1788123502053541,,-0.17423669331249214,,0.16226235230917563,,3.0,0,1,1
Echinodermata,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,96.5111598,3,-0.7245599396158048,0.47857277779981056,4.640568290011936,4.688572713946711,0.7430449851164891,0.1410322191135654,3.0,0,1,1
Echinodermata,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,3,-0.7245599396158048,0.47857277779981056,4.640568290011936,4.688572713946711,0.7430449851164891,0.1410322191135654,3.0,0,1,1
Echinodermata,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,3,-0.7245599396158048,0.47857277779981056,4.640568290011936,4.688572713946711,0.7430449851164891,0.1410322191135654,3.0,0,1,1
Eumalacostraca,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,2,-1.2276538181101229,0.013338028799657026,10.136765229165517,0.02486619790874481,0.9670249268422128,0.004583798847864798,4.0,0,1,0
Hydrozoa_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,96.5111598,3,-1.7804281067204704,1.2092785652995333,13.25425390386912,10.573366212127286,0.7409706518171868,0.41489403528267144,3.0,0,1,1
Hydrozoa_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,3,-1.7804281067204704,1.2092785652995333,13.25425390386912,10.573366212127286,0.7409706518171868,0.41489403528267144,3.0,0,1,1
Limacinidae,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,99.61946981,2,-0.8030358484642277,0.013031676414724854,4.627039827087348,0.20355564593091247,0.8617316681935963,0.08667719378403319,4.0,0,1,0
Marine_snow,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,4,-1.360868280721651,0.28676795512099834,9.653214858807122,2.401287901372041,0.945312997901551,0.05237338916281558,5.0,0,0,0
Mollusca_others,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,96.5111598,1,-1.4860686169952353,,9.826268438110372,,0.6442275381560489,,3.0,0,1,1
Siphonophorae,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,25.0,4,-1.0668514373663296,0.23795053917431883,7.5629265097898735,1.9848207374557885,0.7113872578011607,0.26306921008128026,4.0,0,1,1
Siphonophorae,1.0,2007,04,North Atlantic Ocean,44.5,-1.5,0.0,19.15111108,4,-1.0668514373663296,0.23795053917431883,7.5629265097898735,1.9848207374557885,0.7113872578011607,0.26306921008128026,4.0,0,1,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-1.9182457542714568,,13.430539940240825,,0.8271911958264868,,4.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-0.3245261269813117,,0.32350125409957053,,0.6171636696735869,,5.0,0,0,1
Copepoda,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-1.397928745537661,,11.875735339301151,,0.9583947747511994,,9.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-2.157334960973127,,16.59296108612097,,0.751198098529499,,4.0,0,1,1
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-0.9041617037080552,,6.260532709991464,,0.8730498645621593,,6.0,0,0,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-1.4129093057542483,,9.21568674711465,,0.845070602623357,,8.0,0,0,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,44.5,-2.5,0.0,86.60254038,1,-1.0271241141008927,,6.826700236074194,,0.8692176626864003,,6.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-2.268469424943446,,20.16638885657825,,0.7704079657060248,,4.0,0,1,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.9666712135773954,,16.79257839828004,,0.9832804199683605,,3.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.0061456746911446,,7.563082260411568,,0.8906473720646712,,8.0,0,0,0
Cnidaria_others,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.0235561428475246,,5.606769875083651,,0.7236255861642767,,6.0,0,0,1
Copepoda,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.5628306072957434,,13.488197477695637,,0.9466105169633169,,7.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.2961352856568997,,10.551653130217002,,0.8349779614709453,,3.0,0,1,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.1447133397682003,,8.956312985976679,,0.7867414264041978,,5.0,0,0,1
Marine_snow,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.4341759592886165,,10.756291410634038,,0.8402293370240073,,8.0,0,0,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,44.5,-1.5,0.0,17.72653955,1,-1.7008260150285432,,13.138709196138858,,0.9096366637857506,,7.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,2,-0.8894861153055755,0.30735716237253163,5.1588200100223265,3.1896535735177687,0.4628743187050929,0.16326368643491349,3.0,0,1,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,2,-2.114270847804645,0.714606860928388,17.189314898355835,6.969602163700489,0.8370178203769195,0.022211472206122938,3.0,0,1,0
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,2,-2.114270847804645,0.714606860928388,17.189314898355835,6.969602163700489,0.8370178203769195,0.022211472206122938,3.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,2,-0.6601185856557144,0.19646525420671257,2.8312126984274757,2.031102751006967,0.4654690004842725,0.39697114998050875,3.0,0,1,1
Copepoda,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-1.1758869990274154,0.28739021692174194,9.517169123154822,3.095301256830431,0.8243096221100387,0.16891977097833236,7.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-0.4964080721049762,0.3064311367717756,2.2866122521205523,2.0523391508920943,0.5725593550952791,0.03496837844355971,3.0,0,1,1
Dinophyceae,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,1,-2.437224744383726,,17.132123493835387,,0.9058542205634802,,3.0,0,1,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-1.2280735797105526,0.15428191719562767,9.954316934313308,1.52085562582496,0.9154989985198877,0.09488931367925658,3.0,0,1,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.2280735797105526,0.15428191719562767,9.954316934313308,1.52085562582496,0.9154989985198877,0.09488931367925658,3.0,0,1,0
Hydrozoa_others,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,1,-0.5319299878872852,,1.391636027743885,,0.5080666185727973,,4.0,0,1,1
Marine_snow,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-1.3857727444635994,0.13426475757991885,9.09722061816144,0.9252871586355288,0.888808758474188,0.037549056975522195,6.0,0,0,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.3857727444635994,0.13426475757991885,9.09722061816144,0.9252871586355288,0.888808758474188,0.037549056975522195,6.0,0,0,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-1.3204281595836813,0.4118787290612998,9.161373442009621,3.7917211376109874,0.9209451092688216,0.02440825392335989,6.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,1,-0.4209405504099409,,0.9370486311433242,,0.33183292029039924,,6.0,0,0,1
Annelida,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,2,-0.7294677834036105,0.4352320180432204,3.7213821779738288,3.445080487093663,0.8014195875417722,0.09197091172077089,3.0,0,1,0
Annelida,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,67.95173496,2,-0.7294677834036105,0.4352320180432204,3.7213821779738288,3.445080487093663,0.8014195875417722,0.09197091172077089,3.0,0,1,0
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,3,-0.9794818171016259,0.4028676791702985,6.519386986797264,3.8384518993987378,0.8573787867858841,0.10620210019485556,5.0,0,0,0
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,3,-0.9794818171016259,0.4028676791702985,6.519386986797264,3.8384518993987378,0.8573787867858841,0.10620210019485556,5.0,0,0,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,2,-1.0539388105648064,0.45038157221634534,7.696864311002492,4.68633714385872,0.740427686468891,0.2786728232535617,3.0,0,1,1
Cnidaria_others,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,1,-0.03425323270342261,,-2.1759499620182456,,0.42954322976526627,,4.0,0,1,1
Copepoda,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,4,-0.8219362291482325,0.23698783231261222,6.593759634297303,2.0768192268869408,0.8463998649057186,0.02381350686387742,8.0,0,0,0
Copepoda,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-0.8219362291482325,0.23698783231261222,6.593759634297303,2.0768192268869408,0.8463998649057186,0.02381350686387742,8.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,4,-1.2634475970653987,0.29107167394511974,9.089774149201952,2.453766931896699,0.8749849787764836,0.09653976546887931,4.0,0,1,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-1.2634475970653987,0.29107167394511974,9.089774149201952,2.453766931896699,0.8749849787764836,0.09653976546887931,4.0,0,1,0
Echinodermata,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,1,-0.38676007310189614,,0.5845587891097361,,0.9745186282235504,,5.0,0,0,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,4,-1.0274756263875005,0.21332529643254544,7.903654606571717,1.6104725608725423,0.926592786846808,0.05860901424735078,4.0,0,1,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,67.95173496,4,-1.0274756263875005,0.21332529643254544,7.903654606571717,1.6104725608725423,0.926592786846808,0.05860901424735078,4.0,0,1,0
Limacinidae,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,1,-1.7822457290045355,,12.64181088058895,,0.9609481849131236,,3.0,0,1,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,4,-1.4809027893713784,0.2885196509158833,10.107443392175147,1.8434259387537848,0.9505963947895931,0.02714293873773519,6.0,0,0,0
Other_zooplankton,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,1,-1.334542901117261,,9.210753370203626,,0.9197278679638328,,4.0,0,1,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,84.87048957,4,-1.2090258647449024,0.11009263796619934,8.37935512638047,0.9831940872134539,0.8731382881833539,0.08896841384520826,5.0,0,0,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-1.2090258647449024,0.11009263796619934,8.37935512638047,0.9831940872134539,0.8731382881833539,0.08896841384520826,5.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,3,-0.9584099278932657,0.654936810888523,6.5934663829717985,6.655282515877702,0.8238413747402937,0.2832603886775984,3.0,0,1,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,3,-0.9584099278932657,0.654936810888523,6.5934663829717985,6.655282515877702,0.8238413747402937,0.2832603886775984,3.0,0,1,0
Annelida,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,3,-1.2878249562582893,0.17240635606214144,9.51810888643074,1.0313295770243092,0.7665308572744824,0.05105492226773897,6.0,0,0,1
Annelida,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,3,-1.2878249562582893,0.17240635606214144,9.51810888643074,1.0313295770243092,0.7665308572744824,0.05105492226773897,6.0,0,0,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,20.78460969,3,-2.3039076221289503,1.2074193806009075,18.8179710572946,10.94142063118505,0.8774867401575487,0.0834504174854479,3.0,0,1,0
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,3,-2.3039076221289503,1.2074193806009075,18.8179710572946,10.94142063118505,0.8774867401575487,0.0834504174854479,3.0,0,1,0
Appendicularia,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,3,-2.3039076221289503,1.2074193806009075,18.8179710572946,10.94142063118505,0.8774867401575487,0.0834504174854479,3.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-0.8489630853598792,0.3427216244022409,6.070972519402759,3.449112924231365,0.7568711274311486,0.03816925586117516,5.0,0,0,1
Cnidaria_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-0.9721231683471732,0.47868878472660603,5.661423959667944,3.860050828978757,0.7153366044426182,0.12071915469262978,3.0,0,1,1
Cnidaria_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,4,-0.9721231683471732,0.47868878472660603,5.661423959667944,3.860050828978757,0.7153366044426182,0.12071915469262978,3.0,0,1,1
Copepoda,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,4,-1.1066353897432495,0.28817549663919423,9.602150585944495,2.549586127724093,0.9257736891563627,0.034184046125523074,7.0,0,0,0
Copepoda,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-1.1066353897432495,0.28817549663919423,9.602150585944495,2.549586127724093,0.9257736891563627,0.034184046125523074,7.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-1.580246729759968,0.5302630638962841,12.71655065682802,4.847866661273255,0.9589426066455459,0.02835667058444655,3.0,0,1,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,4,-1.580246729759968,0.5302630638962841,12.71655065682802,4.847866661273255,0.9589426066455459,0.02835667058444655,3.0,0,1,0
Echinodermata,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,3,-0.9640671804022197,0.1628300728925816,6.427395798275813,1.8683794501646032,0.7732188467211664,0.19738092766908263,3.0,0,1,1
Echinodermata,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,3,-0.9640671804022197,0.1628300728925816,6.427395798275813,1.8683794501646032,0.7732188467211664,0.19738092766908263,3.0,0,1,1
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,44.16555318,4,-0.8057449418605019,0.1471451128823312,5.779445504966282,1.587309074563267,0.6667002682145594,0.2525688996769063,5.0,0,0,1
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,4,-0.8057449418605019,0.1471451128823312,5.779445504966282,1.587309074563267,0.6667002682145594,0.2525688996769063,5.0,0,0,1
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-0.8057449418605019,0.1471451128823312,5.779445504966282,1.587309074563267,0.6667002682145594,0.2525688996769063,5.0,0,0,1
Hydrozoa_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,70.90615822,1,-1.0415984232577506,,6.539292734104317,,0.831563166030076,,4.0,0,1,0
Limacinidae,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,1,-1.2434719405663726,,8.272309378253555,,0.3945398011677774,,3.0,0,1,1
Marine_snow,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-1.4864067297172743,0.1937505354007683,10.855449634225069,1.2786951980403087,0.8933619871722128,0.09201132580142805,8.0,0,0,0
Mollusca_others,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,2,-2.2400530665562823,0.7520599263974632,16.23490784297968,5.536288505251401,0.7911944965487742,0.12395543780532617,3.0,0,1,1
Siphonophorae,1.0,2007,05,North Atlantic Ocean,45.5,-1.5,0.0,24.62019383,4,-1.4822262572941327,0.3919866381771858,10.812676710253779,3.5138099853348184,0.8235222124677533,0.12211236739405679,6.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,1,-0.9238656749159245,,5.891686952246253,,0.9896026022550501,,3.0,0,1,0
Annelida,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,1,-0.7287882832108894,,3.774483056593289,,0.7946338210086671,,4.0,0,1,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,1,-0.3486089784074084,,0.9589774972454581,,0.5952863579237251,,5.0,0,0,1
Chaetognatha,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,1,-0.19738235898505221,,-1.542615248310892,,0.2770879947938324,,6.0,0,0,1
Copepoda,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,2,-0.8833175155052113,0.19452767698744147,6.901129167452745,1.6632336482787833,0.8337147126317384,0.025303203272111562,8.0,0,0,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,2,-1.6144128083082028,0.7363905625359515,12.42047011267012,7.1579946405214585,0.9510581285161468,0.03962717611986134,3.0,0,1,0
Crustacea_others,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,2,-1.6144128083082028,0.7363905625359515,12.42047011267012,7.1579946405214585,0.9510581285161468,0.03962717611986134,3.0,0,1,0
Dinophyceae,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,1,-1.8250600643393546,,12.837055679139514,,0.8036354941996641,,3.0,0,1,0
Echinodermata,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,1,-0.44934928648270417,,1.0616616695497751,,0.9806422488457222,,3.0,0,1,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,2,-1.0276349542491992,0.10330966573672981,8.056034852255346,0.8371597976271988,0.9544778827314733,0.06066812179507568,5.0,0,0,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,2,-1.0276349542491992,0.10330966573672981,8.056034852255346,0.8371597976271988,0.9544778827314733,0.06066812179507568,5.0,0,0,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,2,-1.5873418256348373,0.2486825003968203,10.750830125341809,2.0585044933589565,0.8794900569071238,0.08709859667194077,6.0,0,0,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,2,-1.5873418256348373,0.2486825003968203,10.750830125341809,2.0585044933589565,0.8794900569071238,0.08709859667194077,6.0,0,0,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,46.5,-4.5,0.0,86.60254038,2,-1.1486307307580748,0.15764075103540837,7.9883550798073095,1.477933539411997,0.8819560662052147,0.10946107170216036,6.0,0,0,0
Actinopterygii,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,1,-1.7049846907010486,,13.025921607983015,,0.8098059749880174,,4.0,0,1,0
Annelida,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,2,-0.9959514563291079,0.12360674466501977,6.020065464215308,0.7428873309797789,0.3811249439701266,0.07818441046694719,3.0,0,1,1
Annelida,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,2,-0.9959514563291079,0.12360674466501977,6.020065464215308,0.7428873309797789,0.3811249439701266,0.07818441046694719,3.0,0,1,1
Appendicularia,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,1,-1.4956625155869543,,9.787535906809897,,0.9644458871349002,,4.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,2,-1.186981770181387,0.14845236482881974,8.76818435332213,1.5966015915337486,0.9241367281761711,0.09893502825006452,4.0,0,1,0
Chaetognatha,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,2,-1.186981770181387,0.14845236482881974,8.76818435332213,1.5966015915337486,0.9241367281761711,0.09893502825006452,4.0,0,1,0
Copepoda,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,3,-1.0704072636266895,0.06523673177363135,8.752948623671202,0.610959563631354,0.7628395704230219,0.09868525227230897,7.0,0,0,1
Crustacea_others,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,3,-1.4005650722033327,0.6874957987355353,10.290292766498196,6.3534655895159515,0.7998300832239771,0.1905184660288935,4.0,0,1,1
Crustacea_others,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,3,-1.4005650722033327,0.6874957987355353,10.290292766498196,6.3534655895159515,0.7998300832239771,0.1905184660288935,4.0,0,1,1
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,3,-1.1010335601513057,0.2159039591985012,8.735002684334791,2.4495951980762247,0.9225847151278015,0.05390798084855053,6.0,0,0,0
Eumalacostraca,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,3,-1.1010335601513057,0.2159039591985012,8.735002684334791,2.4495951980762247,0.9225847151278015,0.05390798084855053,6.0,0,0,0
Marine_snow,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,3,-1.3337051262868502,0.06767091376274897,8.643697409503144,0.716237476467078,0.908149123568479,0.12893705685520768,6.0,0,0,0
Protozoa,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,96.59258263,1,-0.48878191328297516,,1.0437470296438298,,0.9476369283069334,,3.0,0,1,0
Siphonophorae,1.0,2007,05,North Atlantic Ocean,46.5,-3.5,0.0,98.4807753,3,-1.2488435963813973,0.09278109647435041,8.664724692950522,0.9595062037354462,0.879772179377816,0.11771454596164595,6.0,0,0,0
