PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,6368819972.300732,0.0004955315543598316,0.0003867800330210984,2299.7825984209894,3.692070142599977e-05,3.081599764372825e-05
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,12713151508.920866,0.00022205759571115923,0.0001631289956842912,2895.6864471140507,1.4284285674356872e-05,1.0589570054797342e-05
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,99367219.08666033,0.00245612783962319,0.0015302433323749933,574.6651198741748,0.000263654643859034,0.00015842581983689682
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,198826383.29579958,0.0016907927642307512,0.0013622971945084976,724.1443226318906,0.00017939162692494592,0.00014525603001102285
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,395398209.4983175,0.0006160276989099079,0.0003859024253907551,910.6371395896389,5.9340540827667424e-05,3.49421656685096e-05
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,36.5,0.0,201.0,2,790284465.9346219,0.00028401776530835474,0.00013546219617003856,1147.0832576583095,2.685313102975351e-05,1.1970152739706739e-05
Actinopterygii,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,6368819972.300732,0.00016551420589482928,,2299.7825984209894,1.2678861895314537e-05,
Actinopterygii,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,25468270205.310867,7.655365346777865e-05,,3650.3424496887937,4.90472699881166e-06,
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,1596484088.142202,0.0010353614526782595,0.00015490757985029693,1450.068963877236,8.256188795535879e-05,1.2316784078095398e-05
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,3198238305.1719217,0.0008832490012634353,0.00034614170701766404,1827.9770239256288,6.828582323790538e-05,2.863666226484662e-05
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,6368819972.300732,0.0004022247381104841,0.0001168374834739387,2299.7825984209894,2.9728914723503276e-05,7.459113183767034e-06
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,12713151508.920866,0.0001902736730309686,4.923133828907406e-07,2895.6864471140507,1.2011400739640826e-05,1.1290925799840702e-06
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,25468270205.310867,9.651970566588943e-05,3.304408603088883e-05,3650.3424496887937,5.504418565237418e-06,2.012201638969934e-06
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,50950559778.40595,0.00014782449763537915,3.418950269034717e-05,4599.565196841983,7.605700403323785e-06,1.8820106209001768e-06
Carnivorous_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,101705212071.36678,0.00010089528369996517,,5791.372894228102,5.134940386964632e-06,
Crustaceans,0.7,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,198826383.29579958,0.027479839633139592,,724.1443226318906,0.0027311364577719266,
Crustaceans,0.7,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,395398209.4983175,0.019900001176364507,,910.6371395896389,0.0019274910913072056,
Crustaceans,0.7,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,790284465.9346219,0.013156517793515125,,1147.0832576583095,0.0011878959589118915,
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,24865171.338516008,0.007357006325281868,0.004620677535579676,362.12981097943316,0.0009538012076289934,0.0005830748815346736
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,49624096.665071465,0.005744688726519601,0.003785676727064044,455.9298191608002,0.0006868092911997151,0.0004482783497436633
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,99367219.08666033,0.004461354522689968,0.0018820074717603417,574.6651198741748,0.0005002661467158517,0.00021699295103934425
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,198826383.29579958,0.0034149064555322045,0.000868246249273725,724.1443226318906,0.0003543875506103113,8.900674251179171e-05
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,395398209.4983175,0.0024538952303403503,2.2585811005718018e-05,910.6371395896389,0.00023138592852513397,3.925831974678102e-06
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,790284465.9346219,0.0014931334605325136,2.9961909390986854e-05,1147.0832576583095,0.00013755101996622024,6.9246624657064006e-06
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,1596484088.142202,0.0005641315992834098,0.00010442361150336957,1450.068963877236,4.7923374175866034e-05,9.063824383093412e-06
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,3198238305.1719217,0.0002702934915841142,0.00021697247507113362,1827.9770239256288,2.0859941178317432e-05,1.7354709204371608e-05
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,6368819972.300732,0.00018569261894763218,,2299.7825984209894,1.4852497293782596e-05,
Detritus,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,12713151508.920866,8.268025132368188e-05,,2895.6864471140507,5.708513114576585e-06,
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,790284465.9346219,0.0016601747926345359,0.0007495469145686423,1147.0832576583095,0.0001452191802938083,6.567567338172788e-05
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,1596484088.142202,0.0009503993120003904,0.00015414704249682533,1450.068963877236,7.868379812086998e-05,1.3104033505578132e-05
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,3198238305.1719217,0.0007026321177391927,4.072419000150654e-05,1827.9770239256288,5.3561192383338614e-05,4.0438670630050195e-06
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,6368819972.300732,0.0002680753729613014,2.4572459222529447e-06,2299.7825984209894,1.8059267066312225e-05,3.715119925693881e-07
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,2,12713151508.920866,0.0001441843073547731,6.117088107045913e-05,2895.6864471140507,9.28442870190101e-06,2.811851273112516e-06
Filter_feeder_gelatinous,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,25468270205.310867,0.00014802726539377787,,3650.3424496887937,8.765714179774594e-06,
Mesophytoplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,24865171.338516008,0.0001933379546513323,,362.12981097943316,2.3865650372367966e-05,
Mesophytoplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,49624096.665071465,0.00010686194982354076,,455.9298191608002,1.1176306596671734e-05,
Mesophytoplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,99367219.08666033,0.00014309470304735357,,574.6651198741748,2.0446102966243598e-05,
Mollusca,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,99367219.08666033,0.0002503072485029038,,574.6651198741748,2.8276412141425265e-05,
Mollusca,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,198826383.29579958,0.00010055614088221768,,724.1443226318906,9.233349777668529e-06,
Mollusca,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,395398209.4983175,0.00010273355335797482,,910.6371395896389,1.0223321709860449e-05,
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,395398209.4983175,0.0003290908544666658,,910.6371395896389,2.7363696011749285e-05,
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,790284465.9346219,0.00016065303938876544,,1147.0832576583095,1.4479762711891218e-05,
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,1596484088.142202,9.400064565858254e-05,,1450.068963877236,7.822013111669916e-06,
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,3198238305.1719217,7.958697146010955e-05,,1827.9770239256288,5.59902235384263e-06,
Other_zooplankton,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,201.0,1,6368819972.300732,0.00012711309241550042,,2299.7825984209894,9.294003672428345e-06,
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,99367219.08666033,0.00048688732826714364,,574.6651198741748,5.258439214635637e-05,
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,198826383.29579958,0.00046861923347908663,,724.1443226318906,4.939543518331195e-05,
Rhizaria,1.0,2009,11,Indian Ocean,-23.5,37.5,0.0,200.0,1,395398209.4983175,0.00033466783628091157,,910.6371395896389,3.450204371177237e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,395398209.4983175,0.011293140286768484,,910.6371395896389,0.0012127451997424943,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,790284465.9346219,0.005856994835547023,,1147.0832576583095,0.0006139244187599171,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,1596484088.142202,0.0021707525021719856,,1450.068963877236,0.00020350945362843778,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,3198238305.1719217,0.0017297292853997333,,1827.9770239256288,0.00011441127119598227,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,6368819972.300732,0.0016340758025267835,,2299.7825984209894,0.00012648513268308776,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,12713151508.920866,0.0010295048186684341,,2895.6864471140507,6.340741485771152e-05,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,49624096.665071465,0.9627916575632384,,455.9298191608002,0.11830935086534404,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,99367219.08666033,0.5303859124013806,,574.6651198741748,0.06158502903656213,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,198826383.29579958,0.23348342956775764,,724.1443226318906,0.023136805897438457,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,395398209.4983175,0.1027654292905569,,910.6371395896389,0.010524405556688932,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,790284465.9346219,0.021405063010669495,,1147.0832576583095,0.002210955501727657,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,1596484088.142202,0.006918221462330165,,1450.068963877236,0.0005396031216543139,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,3198238305.1719217,0.0073912484210712165,,1827.9770239256288,0.0005685499946606247,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,6368819972.300732,0.004709750857633016,,2299.7825984209894,0.0003382350650228508,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,12713151508.920866,0.0037604931242807386,,2895.6864471140507,0.00026024270269821477,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,25468270205.310867,0.0005000558081294554,,3650.3424496887937,3.7627930780023596e-05,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,24865171.338516008,0.2377577077841756,,362.12981097943316,0.03101656628075973,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,49624096.665071465,0.12041532701635685,,455.9298191608002,0.015333328185279275,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,99367219.08666033,0.06812321695987263,,574.6651198741748,0.0071926221482589425,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,198826383.29579958,0.02439026601807045,,724.1443226318906,0.0022385169692915497,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,395398209.4983175,0.020299920576026982,,910.6371395896389,0.0017113903825282308,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,790284465.9346219,0.0032847916449868703,,1147.0832576583095,0.0002980091449397097,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,1596484088.142202,0.008576085654118467,,1450.068963877236,0.0006558146138324154,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,3198238305.1719217,0.0017489541125990942,,1827.9770239256288,0.00012285251140907973,
Detritus,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,12713151508.920866,0.0013084591277218803,,2895.6864471140507,7.163204009780029e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,1596484088.142202,0.0005990717220899752,,1450.068963877236,4.201170850323451e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,12713151508.920866,0.0004362321470610589,,2895.6864471140507,3.350979067414552e-05,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,24865171.338516008,0.1713666885330907,,362.12981097943316,0.0226504140544218,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,49624096.665071465,0.018961695351041412,,455.9298191608002,0.002682980517278665,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,790284465.9346219,0.0004240307646554295,,1147.0832576583095,4.5367208886302706e-05,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,24865171.338516008,0.09345445082051192,,362.12981097943316,0.01260597031108784,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,49624096.665071465,0.06322075581803302,,455.9298191608002,0.007503961134263765,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,99367219.08666033,0.031631858337699534,,574.6651198741748,0.003731300155002599,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,13.5,0.0,65.0,1,198826383.29579958,0.00484112320396861,,724.1443226318906,0.0006227062282986533,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,1596484088.142202,0.004251068354010086,,1450.068963877236,0.00031120483157031124,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,3198238305.1719217,0.0021572208495190958,,1827.9770239256288,0.00016286770527830754,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,6368819972.300732,0.0015584514603016967,,2299.7825984209894,0.00010716360609899704,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,12713151508.920866,0.000660140579758991,,2895.6864471140507,4.571132192288849e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,25468270205.310867,0.0007613362655266578,,3650.3424496887937,3.994060164600201e-05,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,198826383.29579958,0.16275317217446725,,724.1443226318906,0.0164611245704771,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,395398209.4983175,0.07240636232518649,,910.6371395896389,0.007205225747487131,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,790284465.9346219,0.028165298703341314,,1147.0832576583095,0.002609102251423385,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,1596484088.142202,0.0062591998925414566,,1450.068963877236,0.0005972753247658345,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,3198238305.1719217,0.003794373985952483,,1827.9770239256288,0.0002956836236526651,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,6368819972.300732,0.00054819235005072,,2299.7825984209894,3.4270001346815965e-05,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,24865171.338516008,0.08721672037570086,,362.12981097943316,0.011711432980084016,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,49624096.665071465,0.04699555855701738,,455.9298191608002,0.005956788643561247,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,99367219.08666033,0.03138226209965791,,574.6651198741748,0.0033749416976752602,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,198826383.29579958,0.022015875293156618,,724.1443226318906,0.002403723655613871,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,395398209.4983175,0.011379231157502447,,910.6371395896389,0.0010924660053367912,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,790284465.9346219,0.007361150926098433,,1147.0832576583095,0.0006829882807685798,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,1596484088.142202,0.002317398034580013,,1450.068963877236,0.0002139476290946765,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,3198238305.1719217,0.0013019741634300963,,1827.9770239256288,8.959792032041907e-05,
Detritus,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,6368819972.300732,0.00017444090032470516,,2299.7825984209894,1.183997133796782e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,24865171.338516008,0.008117213459474915,,362.12981097943316,0.0010531235134492156,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,49624096.665071465,0.006547270108497056,,455.9298191608002,0.0008281879830077519,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,99367219.08666033,0.005029186265028354,,574.6651198741748,0.0006572295553127438,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,198826383.29579958,0.0023279288526208324,,724.1443226318906,0.0002698828167295765,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,395398209.4983175,0.001962914063620273,,910.6371395896389,0.00020139322967466464,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,6368819972.300732,0.00047900337252399834,,2299.7825984209894,2.8350015677832057e-05,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,24865171.338516008,0.00890375499839646,,362.12981097943316,0.0011419876377201021,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,49624096.665071465,0.0070435519320888925,,455.9298191608002,0.0008181188281991471,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,99367219.08666033,0.003376494178650602,,574.6651198741748,0.00036549058367178863,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,395398209.4983175,0.0010785037713568542,,910.6371395896389,0.0001097699973134179,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,790284465.9346219,0.001649958561355123,,1147.0832576583095,0.00013922315557706716,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,24865171.338516008,0.01971647114053525,,362.12981097943316,0.002359422726319443,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,49624096.665071465,0.01953409757818373,,455.9298191608002,0.0024041837741526897,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,99367219.08666033,0.01913885804752707,,574.6651198741748,0.0021759059460869,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,198826383.29579958,0.012826019534499975,,724.1443226318906,0.001415379172701286,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,14.5,0.0,153.0,1,395398209.4983175,0.002822388319456242,,910.6371395896389,0.0002517415370933308,
Actinopterygii,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,6368819972.300732,0.0005214684021049564,,2299.7825984209894,3.122217525651276e-05,
Actinopterygii,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,50950559778.40595,0.00022727622327644578,,4599.565196841983,1.1399378366556555e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,99367219.08666033,0.0031854587973556637,,574.6651198741748,0.00032761285280938726,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,395398209.4983175,0.001756708898288819,,910.6371395896389,0.00016696541456455533,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,790284465.9346219,0.0009141784998257796,,1147.0832576583095,8.336653296092538e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,1596484088.142202,0.0031827188723548795,,1450.068963877236,0.0002414014776371462,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,3198238305.1719217,0.0007962559309985322,,1827.9770239256288,6.346788261588756e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,6368819972.300732,0.0010429505104059388,,2299.7825984209894,7.309481622931301e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,12713151508.920866,0.0006653497566838537,,2895.6864471140507,3.9714536126627223e-05,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,25468270205.310867,0.00027695036235429526,,3650.3424496887937,1.916826316089474e-05,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,99367219.08666033,0.12202601454121846,,574.6651198741748,0.013344109403754105,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,198826383.29579958,0.09247212282015578,,724.1443226318906,0.009490672429180641,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,395398209.4983175,0.055629479517106,,910.6371395896389,0.005491841720683704,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,790284465.9346219,0.025274940211653725,,1147.0832576583095,0.0023237129343751995,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,1596484088.142202,0.00820182622835852,,1450.068963877236,0.0007447516505608209,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,3198238305.1719217,0.0024722696647153227,,1827.9770239256288,0.00017744836498180595,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,6368819972.300732,0.0011734028818717024,,2299.7825984209894,8.831962959300664e-05,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,12713151508.920866,0.0006311810902428689,,2895.6864471140507,4.295607422731368e-05,
Crustaceans,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,25468270205.310867,0.0002490452518371485,,3650.3424496887937,1.538413701048408e-05,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,24865171.338516008,0.07684162260019947,,362.12981097943316,0.010178965347827952,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,49624096.665071465,0.031907058866946635,,455.9298191608002,0.003683614161752237,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,99367219.08666033,0.026619903367525333,,574.6651198741748,0.0031121021387923455,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,198826383.29579958,0.013955521475387691,,724.1443226318906,0.0014226146662584484,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,395398209.4983175,0.007036075019527743,,910.6371395896389,0.0006940223717706468,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,790284465.9346219,0.005442439452872683,,1147.0832576583095,0.0005174545809590582,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,1596484088.142202,0.0029798383151379546,,1450.068963877236,0.00027008631549958577,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,3198238305.1719217,0.0008495776172210411,,1827.9770239256288,6.470808709043541e-05,
Detritus,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,6368819972.300732,0.0006103439890223731,,2299.7825984209894,4.523267931378412e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,49624096.665071465,0.007702192353339819,,455.9298191608002,0.0009727479414786049,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,99367219.08666033,0.0032329942669295357,,574.6651198741748,0.00041085394646156925,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,198826383.29579958,0.0038779960980937327,,724.1443226318906,0.0003898924392533841,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,395398209.4983175,0.0008834881312379942,,910.6371395896389,8.141226575782128e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,790284465.9346219,0.0006136490082004562,,1147.0832576583095,5.769222944905017e-05,
Filter_feeder_gelatinous,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,3198238305.1719217,0.00025596786188728524,,1827.9770239256288,1.9459410700360972e-05,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,24865171.338516008,0.009045147792147148,,362.12981097943316,0.0012028747830940436,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,49624096.665071465,0.002593041842071037,,455.9298191608002,0.0003255929539089734,
Mollusca,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,198826383.29579958,0.0015548860589763742,,724.1443226318906,0.0001467043516339012,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,24865171.338516008,0.027491005860127017,,362.12981097943316,0.0035573555185649092,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,49624096.665071465,0.020183546716042274,,455.9298191608002,0.0024021720843758858,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,99367219.08666033,0.015933637170153586,,574.6651198741748,0.0017428137460077575,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,198826383.29579958,0.011190895622218217,,724.1443226318906,0.0012902588268108046,
Rhizaria,1.0,2009,11,Mediterranean Region,34.5,15.5,0.0,169.0,1,395398209.4983175,0.003963672009225631,,910.6371395896389,0.0004408337757270622,
Carnivorous_gelatinous,1.0,2009,11,Mediterranean Region,35.5,14.5,0.0,102.0,1,1596484088.142202,0.008469653886011147,,1450.068963877236,0.0006788777367589576,
